epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6613,0.8208,0.8308,77.4,30.0,3.5322,0.9
20,0.6388,0.8225,0.8311,79.0,27.4,2.956,1.7
30,0.6307,0.8229,0.8322,76.4,29.4,2.9545,2.6
40,0.6252,0.8281,0.8395,50.0,32.4,3.453,3.5
50,0.6206,0.8275,0.8402,59.8,30.0,2.873,4.3
60,0.6145,0.8229,0.8396,64.6,25.6,2.7269,5.2
70,0.6129,0.8244,0.8357,78.6,25.2,2.6601,6.0
80,0.61,0.8249,0.8358,62.4,27.6,2.7889,6.9
90,0.6094,0.824,0.8359,61.0,29.2,2.9915,7.8
100,0.6068,0.8246,0.834,65.8,26.6,2.7319,8.6
