run,config,image,operation,width_fraction,radius_px,dice,cldice,betti0_err,betti1_err,betti1_signed
A_dice_s0,A_dice,test_420.png,bridge_only,0.75,4,0.92196,0.95442,0,13,13
A_dice_s0,A_dice,test_420.png,bridge_only,1.0,6,0.91458,0.94673,1,11,11
A_dice_s0,A_dice,test_420.png,bridge_only,1.5,9,0.90233,0.93902,0,11,11
A_dice_s0,A_dice,test_420.png,bridge_only,2.0,12,0.88727,0.92897,1,9,9
B_cldice_s0,B_cldice,test_071.png,closing,0.0,0,0.81967,0.98413,0,2,-2
B_cldice_s0,B_cldice,test_071.png,closing,0.25,2,0.81292,0.97415,1,5,-5
B_cldice_s0,B_cldice,test_071.png,closing,0.5,3,0.80942,0.96783,0,5,-5
B_cldice_s0,B_cldice,test_071.png,closing,0.75,4,0.80554,0.96397,0,4,-4
B_cldice_s0,B_cldice,test_071.png,closing,1.0,6,0.79634,0.95476,0,4,-4
B_cldice_s0,B_cldice,test_071.png,closing,1.5,9,0.76879,0.94083,0,3,-3
B_cldice_s0,B_cldice,test_071.png,closing,2.0,12,0.57095,0.69981,2,15,15
B_cldice_s0,B_cldice,test_071.png,bridge_only,0.0,0,0.81967,0.98413,0,2,-2
B_cldice_s0,B_cldice,test_071.png,bridge_only,0.25,2,0.81387,0.97283,1,4,-4
B_cldice_s0,B_cldice,test_071.png,bridge_only,0.5,3,0.81132,0.96702,0,4,-4
B_cldice_s0,B_cldice,test_071.png,bridge_only,0.75,4,0.80885,0.96303,0,3,-3
B_cldice_s0,B_cldice,test_071.png,bridge_only,1.0,6,0.80325,0.95381,0,3,-3
B_cldice_s0,B_cldice,test_071.png,bridge_only,1.5,9,0.78788,0.94231,0,3,-3
B_cldice_s0,B_cldice,test_071.png,bridge_only,2.0,12,0.69956,0.85612,2,6,6
B_cldice_s0,B_cldice,test_072.png,closing,0.0,0,0.91285,0.97942,3,3,-3
B_cldice_s0,B_cldice,test_072.png,closing,0.25,2,0.90563,0.98098,2,5,-5
B_cldice_s0,B_cldice,test_072.png,closing,0.5,3,0.90142,0.98069,1,5,-5
B_cldice_s0,B_cldice,test_072.png,closing,0.75,4,0.89705,0.97945,1,4,-4
B_cldice_s0,B_cldice,test_072.png,closing,1.0,6,0.88738,0.94957,0,3,-3
B_cldice_s0,B_cldice,test_072.png,closing,1.5,9,0.87132,0.94437,4,4,-4
B_cldice_s0,B_cldice,test_072.png,closing,2.0,12,0.84651,0.92572,0,3,-3
B_cldice_s0,B_cldice,test_072.png,bridge_only,0.0,0,0.91285,0.97942,3,3,-3
B_cldice_s0,B_cldice,test_072.png,bridge_only,0.25,2,0.90465,0.97957,2,3,-3
B_cldice_s0,B_cldice,test_072.png,bridge_only,0.5,3,0.90002,0.97886,1,3,-3
B_cldice_s0,B_cldice,test_072.png,bridge_only,0.75,4,0.89528,0.97719,1,2,-2
B_cldice_s0,B_cldice,test_072.png,bridge_only,1.0,6,0.88565,0.94502,0,1,-1
B_cldice_s0,B_cldice,test_072.png,bridge_only,1.5,9,0.87205,0.93892,4,3,-3
B_cldice_s0,B_cldice,test_072.png,bridge_only,2.0,12,0.85674,0.92567,0,3,-3
B_cldice_s0,B_cldice,test_073.png,closing,0.0,0,0.93732,0.9909,1,4,4
B_cldice_s0,B_cldice,test_073.png,closing,0.25,2,0.92592,0.99028,1,3,-3
B_cldice_s0,B_cldice,test_073.png,closing,0.5,3,0.9175,0.9871,1,0,0
B_cldice_s0,B_cldice,test_073.png,closing,0.75,4,0.9011,0.98123,0,1,-1
B_cldice_s0,B_cldice,test_073.png,closing,1.0,6,0.56443,0.60564,2,123,-123
B_cldice_s0,B_cldice,test_073.png,closing,1.5,9,0.51353,0.46919,1,258,-258
B_cldice_s0,B_cldice,test_073.png,closing,2.0,12,0.51052,0.0,1,259,-259
B_cldice_s0,B_cldice,test_073.png,bridge_only,0.0,0,0.93732,0.9909,1,4,4
B_cldice_s0,B_cldice,test_073.png,bridge_only,0.25,2,0.93228,0.99035,1,3,-3
B_cldice_s0,B_cldice,test_073.png,bridge_only,0.5,3,0.92863,0.98746,1,2,-2
B_cldice_s0,B_cldice,test_073.png,bridge_only,0.75,4,0.92387,0.98309,1,4,-4
B_cldice_s0,B_cldice,test_073.png,bridge_only,1.0,6,0.85763,0.94052,1,3,3
B_cldice_s0,B_cldice,test_073.png,bridge_only,1.5,9,0.84443,0.93016,1,9,-9
B_cldice_s0,B_cldice,test_073.png,bridge_only,2.0,12,0.84244,0.92359,0,14,-14
B_cldice_s0,B_cldice,test_074.png,closing,0.0,0,0.97132,0.99662,0,3,3
B_cldice_s0,B_cldice,test_074.png,closing,0.25,2,0.96106,0.99223,0,1,-1
B_cldice_s0,B_cldice,test_074.png,closing,0.5,3,0.95502,0.98573,0,3,-3
B_cldice_s0,B_cldice,test_074.png,closing,0.75,4,0.94556,0.9828,0,4,-4
B_cldice_s0,B_cldice,test_074.png,closing,1.0,6,0.92551,0.97332,0,6,-6
B_cldice_s0,B_cldice,test_074.png,closing,1.5,9,0.83487,0.9233,0,8,-8
B_cldice_s0,B_cldice,test_074.png,closing,2.0,12,0.5093,0.44746,0,124,-124
B_cldice_s0,B_cldice,test_074.png,bridge_only,0.0,0,0.97132,0.99662,0,3,3
B_cldice_s0,B_cldice,test_074.png,bridge_only,0.25,2,0.96404,0.99216,0,1,-1
B_cldice_s0,B_cldice,test_074.png,bridge_only,0.5,3,0.95982,0.98574,0,3,-3
B_cldice_s0,B_cldice,test_074.png,bridge_only,0.75,4,0.95522,0.98292,0,4,-4
B_cldice_s0,B_cldice,test_074.png,bridge_only,1.0,6,0.94616,0.97396,0,5,-5
B_cldice_s0,B_cldice,test_074.png,bridge_only,1.5,9,0.92053,0.95211,1,5,-5
B_cldice_s0,B_cldice,test_074.png,bridge_only,2.0,12,0.84543,0.90143,0,13,-13
B_cldice_s0,B_cldice,test_075.png,closing,0.0,0,0.91981,0.99481,0,1,-1
B_cldice_s0,B_cldice,test_075.png,closing,0.25,2,0.91348,0.99101,0,2,-2
B_cldice_s0,B_cldice,test_075.png,closing,0.5,3,0.90959,0.98754,0,1,-1
B_cldice_s0,B_cldice,test_075.png,closing,0.75,4,0.90411,0.9829,1,1,-1
B_cldice_s0,B_cldice,test_075.png,closing,1.0,6,0.89173,0.97587,0,1,-1
B_cldice_s0,B_cldice,test_075.png,closing,1.5,9,0.86906,0.95987,0,1,-1
B_cldice_s0,B_cldice,test_075.png,closing,2.0,12,0.8381,0.94021,0,3,-3
B_cldice_s0,B_cldice,test_075.png,bridge_only,0.0,0,0.91981,0.99481,0,1,-1
B_cldice_s0,B_cldice,test_075.png,bridge_only,0.25,2,0.91425,0.99068,0,2,-2
B_cldice_s0,B_cldice,test_075.png,bridge_only,0.5,3,0.91097,0.9876,0,1,-1
B_cldice_s0,B_cldice,test_075.png,bridge_only,0.75,4,0.90697,0.98269,1,1,-1
B_cldice_s0,B_cldice,test_075.png,bridge_only,1.0,6,0.89766,0.97587,0,1,-1
B_cldice_s0,B_cldice,test_075.png,bridge_only,1.5,9,0.88218,0.95972,0,1,-1
B_cldice_s0,B_cldice,test_075.png,bridge_only,2.0,12,0.86457,0.94271,0,3,-3
B_cldice_s0,B_cldice,test_076.png,closing,0.0,0,0.89142,0.99809,0,0,0
B_cldice_s0,B_cldice,test_076.png,closing,0.25,2,0.89281,0.99396,0,6,-6
B_cldice_s0,B_cldice,test_076.png,closing,0.5,3,0.88932,0.9895,0,9,-9
B_cldice_s0,B_cldice,test_076.png,closing,0.75,4,0.87818,0.98615,1,11,-11
B_cldice_s0,B_cldice,test_076.png,closing,1.0,6,0.50184,0.55063,0,317,-317
B_cldice_s0,B_cldice,test_076.png,closing,1.5,9,0.49651,0.52526,0,321,-321
B_cldice_s0,B_cldice,test_076.png,closing,2.0,12,0.49258,0.48781,0,321,-321
B_cldice_s0,B_cldice,test_076.png,bridge_only,0.0,0,0.89142,0.99809,0,0,0
B_cldice_s0,B_cldice,test_076.png,bridge_only,0.25,2,0.88613,0.99385,0,6,-6
B_cldice_s0,B_cldice,test_076.png,bridge_only,0.5,3,0.88283,0.98946,1,10,-10
B_cldice_s0,B_cldice,test_076.png,bridge_only,0.75,4,0.87875,0.98619,1,11,-11
B_cldice_s0,B_cldice,test_076.png,bridge_only,1.0,6,0.82184,0.95044,1,16,-16
B_cldice_s0,B_cldice,test_076.png,bridge_only,1.5,9,0.8166,0.94302,1,25,-25
B_cldice_s0,B_cldice,test_076.png,bridge_only,2.0,12,0.81094,0.93331,0,33,-33
B_cldice_s0,B_cldice,test_077.png,closing,0.0,0,0.91806,0.99996,0,0,0
B_cldice_s0,B_cldice,test_077.png,closing,0.25,2,0.91268,0.99303,0,1,-1
B_cldice_s0,B_cldice,test_077.png,closing,0.5,3,0.90942,0.99062,1,2,-2
B_cldice_s0,B_cldice,test_077.png,closing,0.75,4,0.90451,0.98685,0,2,-2
B_cldice_s0,B_cldice,test_077.png,closing,1.0,6,0.89261,0.97771,0,3,-3
B_cldice_s0,B_cldice,test_077.png,closing,1.5,9,0.86802,0.96299,1,5,-5
B_cldice_s0,B_cldice,test_077.png,closing,2.0,12,0.46788,0.56085,0,45,-45
B_cldice_s0,B_cldice,test_077.png,bridge_only,0.0,0,0.91806,0.99996,0,0,0
B_cldice_s0,B_cldice,test_077.png,bridge_only,0.25,2,0.91173,0.99317,0,1,-1
B_cldice_s0,B_cldice,test_077.png,bridge_only,0.5,3,0.9085,0.99085,1,2,-2
B_cldice_s0,B_cldice,test_077.png,bridge_only,0.75,4,0.90477,0.98703,0,2,-2
B_cldice_s0,B_cldice,test_077.png,bridge_only,1.0,6,0.89642,0.97808,0,4,-4
B_cldice_s0,B_cldice,test_077.png,bridge_only,1.5,9,0.88299,0.96535,1,5,-5
B_cldice_s0,B_cldice,test_077.png,bridge_only,2.0,12,0.75838,0.89225,0,7,-7
B_cldice_s0,B_cldice,test_078.png,closing,0.0,0,0.83695,0.98608,0,1,-1
B_cldice_s0,B_cldice,test_078.png,closing,0.25,2,0.83076,0.98014,0,2,-2
B_cldice_s0,B_cldice,test_078.png,closing,0.5,3,0.82669,0.97594,2,1,-1
B_cldice_s0,B_cldice,test_078.png,closing,0.75,4,0.81974,0.97037,0,1,-1
B_cldice_s0,B_cldice,test_078.png,closing,1.0,6,0.80551,0.96105,0,4,-4
B_cldice_s0,B_cldice,test_078.png,closing,1.5,9,0.77688,0.94606,0,7,-7
B_cldice_s0,B_cldice,test_078.png,closing,2.0,12,0.34447,0.35309,0,62,-62
B_cldice_s0,B_cldice,test_078.png,bridge_only,0.0,0,0.83695,0.98608,0,1,-1
B_cldice_s0,B_cldice,test_078.png,bridge_only,0.25,2,0.8328,0.9801,0,2,-2
B_cldice_s0,B_cldice,test_078.png,bridge_only,0.5,3,0.83005,0.97574,2,2,-2
B_cldice_s0,B_cldice,test_078.png,bridge_only,0.75,4,0.82626,0.97016,0,3,-3
B_cldice_s0,B_cldice,test_078.png,bridge_only,1.0,6,0.8189,0.9619,0,5,-5
B_cldice_s0,B_cldice,test_078.png,bridge_only,1.5,9,0.80643,0.94912,0,8,-8
B_cldice_s0,B_cldice,test_078.png,bridge_only,2.0,12,0.66515,0.86578,1,9,-9
B_cldice_s0,B_cldice,test_079.png,closing,0.0,0,0.92743,0.99491,0,4,4
B_cldice_s0,B_cldice,test_079.png,closing,0.25,2,0.92226,0.99693,0,0,0
B_cldice_s0,B_cldice,test_079.png,closing,0.5,3,0.91922,0.98752,0,0,0
B_cldice_s0,B_cldice,test_079.png,closing,0.75,4,0.91602,0.98527,0,0,0
B_cldice_s0,B_cldice,test_079.png,closing,1.0,6,0.90876,0.97953,0,1,-1
B_cldice_s0,B_cldice,test_079.png,closing,1.5,9,0.8981,0.97416,0,1,-1
B_cldice_s0,B_cldice,test_079.png,closing,2.0,12,0.88522,0.96807,0,1,-1
B_cldice_s0,B_cldice,test_079.png,bridge_only,0.0,0,0.92743,0.99491,0,4,4
B_cldice_s0,B_cldice,test_079.png,bridge_only,0.25,2,0.9226,0.99481,0,4,4
B_cldice_s0,B_cldice,test_079.png,bridge_only,0.5,3,0.91993,0.98651,0,3,3
B_cldice_s0,B_cldice,test_079.png,bridge_only,0.75,4,0.91723,0.98318,0,3,3
B_cldice_s0,B_cldice,test_079.png,bridge_only,1.0,6,0.91116,0.9768,0,2,2
B_cldice_s0,B_cldice,test_079.png,bridge_only,1.5,9,0.90295,0.97161,0,2,2
B_cldice_s0,B_cldice,test_079.png,bridge_only,2.0,12,0.89296,0.96531,1,2,2
B_cldice_s0,B_cldice,test_080.png,closing,0.0,0,0.85845,0.99723,0,0,0
B_cldice_s0,B_cldice,test_080.png,closing,0.25,2,0.84638,0.98522,0,4,-4
B_cldice_s0,B_cldice,test_080.png,closing,0.5,3,0.83979,0.97682,1,4,-4
B_cldice_s0,B_cldice,test_080.png,closing,0.75,4,0.83222,0.9732,0,5,-5
B_cldice_s0,B_cldice,test_080.png,closing,1.0,6,0.81694,0.96693,0,7,-7
B_cldice_s0,B_cldice,test_080.png,closing,1.5,9,0.78753,0.956,1,7,-7
B_cldice_s0,B_cldice,test_080.png,closing,2.0,12,0.36749,0.43366,0,51,-51
B_cldice_s0,B_cldice,test_080.png,bridge_only,0.0,0,0.85845,0.99723,0,0,0
B_cldice_s0,B_cldice,test_080.png,bridge_only,0.25,2,0.84978,0.98567,0,4,-4
B_cldice_s0,B_cldice,test_080.png,bridge_only,0.5,3,0.84559,0.97724,1,4,-4
B_cldice_s0,B_cldice,test_080.png,bridge_only,0.75,4,0.84181,0.97349,0,5,-5
B_cldice_s0,B_cldice,test_080.png,bridge_only,1.0,6,0.8343,0.96821,0,7,-7
B_cldice_s0,B_cldice,test_080.png,bridge_only,1.5,9,0.82266,0.95737,1,7,-7
B_cldice_s0,B_cldice,test_080.png,bridge_only,2.0,12,0.67244,0.85576,0,8,-8
B_cldice_s0,B_cldice,test_081.png,closing,0.0,0,0.84075,0.98883,0,1,-1
B_cldice_s0,B_cldice,test_081.png,closing,0.25,2,0.83533,0.98379,0,2,-2
B_cldice_s0,B_cldice,test_081.png,closing,0.5,3,0.83137,0.97517,0,1,-1
B_cldice_s0,B_cldice,test_081.png,closing,0.75,4,0.82511,0.96965,1,2,-2
B_cldice_s0,B_cldice,test_081.png,closing,1.0,6,0.81404,0.958,1,3,-3
B_cldice_s0,B_cldice,test_081.png,closing,1.5,9,0.78661,0.93641,0,5,-5
B_cldice_s0,B_cldice,test_081.png,closing,2.0,12,0.58572,0.71207,0,10,10
B_cldice_s0,B_cldice,test_081.png,bridge_only,0.0,0,0.84075,0.98883,0,1,-1
B_cldice_s0,B_cldice,test_081.png,bridge_only,0.25,2,0.83652,0.98335,0,0,0
B_cldice_s0,B_cldice,test_081.png,bridge_only,0.5,3,0.83309,0.97423,0,0,0
B_cldice_s0,B_cldice,test_081.png,bridge_only,0.75,4,0.82873,0.9692,1,0,0
B_cldice_s0,B_cldice,test_081.png,bridge_only,1.0,6,0.82109,0.95744,1,1,-1
B_cldice_s0,B_cldice,test_081.png,bridge_only,1.5,9,0.8044,0.93741,0,2,-2
B_cldice_s0,B_cldice,test_081.png,bridge_only,2.0,12,0.7233,0.86401,0,5,5
B_cldice_s0,B_cldice,test_082.png,closing,0.0,0,0.82278,0.97303,0,44,-44
B_cldice_s0,B_cldice,test_082.png,closing,0.25,2,0.81014,0.96719,0,41,-41
B_cldice_s0,B_cldice,test_082.png,closing,0.5,3,0.80079,0.96471,1,42,-42
B_cldice_s0,B_cldice,test_082.png,closing,0.75,4,0.785,0.95903,0,43,-43
B_cldice_s0,B_cldice,test_082.png,closing,1.0,6,0.50618,0.58443,2,68,-68
B_cldice_s0,B_cldice,test_082.png,closing,1.5,9,0.40758,0.42107,0,280,-280
B_cldice_s0,B_cldice,test_082.png,closing,2.0,12,0.40788,0.41711,0,281,-281
B_cldice_s0,B_cldice,test_082.png,bridge_only,0.0,0,0.82278,0.97303,0,44,-44
B_cldice_s0,B_cldice,test_082.png,bridge_only,0.25,2,0.81879,0.96726,0,44,-44
B_cldice_s0,B_cldice,test_082.png,bridge_only,0.5,3,0.81587,0.96484,1,45,-45
B_cldice_s0,B_cldice,test_082.png,bridge_only,0.75,4,0.81193,0.96049,0,47,-47
B_cldice_s0,B_cldice,test_082.png,bridge_only,1.0,6,0.75762,0.91898,1,36,-36
B_cldice_s0,B_cldice,test_082.png,bridge_only,1.5,9,0.73064,0.90346,1,56,-56
B_cldice_s0,B_cldice,test_082.png,bridge_only,2.0,12,0.73486,0.89834,0,57,-57
B_cldice_s0,B_cldice,test_083.png,closing,0.0,0,0.9398,0.99323,1,7,7
B_cldice_s0,B_cldice,test_083.png,closing,0.25,2,0.93578,0.99456,1,1,-1
B_cldice_s0,B_cldice,test_083.png,closing,0.5,3,0.9332,0.99467,0,2,-2
B_cldice_s0,B_cldice,test_083.png,closing,0.75,4,0.9292,0.99381,0,2,-2
B_cldice_s0,B_cldice,test_083.png,closing,1.0,6,0.92036,0.98664,0,1,-1
B_cldice_s0,B_cldice,test_083.png,closing,1.5,9,0.89972,0.97807,0,2,-2
B_cldice_s0,B_cldice,test_083.png,closing,2.0,12,0.872,0.96782,0,3,-3
B_cldice_s0,B_cldice,test_083.png,bridge_only,0.0,0,0.9398,0.99323,1,7,7
B_cldice_s0,B_cldice,test_083.png,bridge_only,0.25,2,0.93559,0.99379,1,7,7
B_cldice_s0,B_cldice,test_083.png,bridge_only,0.5,3,0.93314,0.99356,0,7,7
B_cldice_s0,B_cldice,test_083.png,bridge_only,0.75,4,0.93039,0.99253,0,7,7
B_cldice_s0,B_cldice,test_083.png,bridge_only,1.0,6,0.92486,0.98528,0,8,8
B_cldice_s0,B_cldice,test_083.png,bridge_only,1.5,9,0.91391,0.97706,0,6,6
B_cldice_s0,B_cldice,test_083.png,bridge_only,2.0,12,0.90138,0.96802,0,6,6
B_cldice_s0,B_cldice,test_084.png,closing,0.0,0,0.96412,0.99855,0,0,0
B_cldice_s0,B_cldice,test_084.png,closing,0.25,2,0.95873,0.99855,0,1,-1
B_cldice_s0,B_cldice,test_084.png,closing,0.5,3,0.95521,0.99763,0,1,-1
B_cldice_s0,B_cldice,test_084.png,closing,0.75,4,0.94992,0.99612,0,1,-1
B_cldice_s0,B_cldice,test_084.png,closing,1.0,6,0.93874,0.99197,0,1,-1
B_cldice_s0,B_cldice,test_084.png,closing,1.5,9,0.90953,0.98376,0,1,-1
B_cldice_s0,B_cldice,test_084.png,closing,2.0,12,0.80322,0.90094,0,3,-3
B_cldice_s0,B_cldice,test_084.png,bridge_only,0.0,0,0.96412,0.99855,0,0,0
B_cldice_s0,B_cldice,test_084.png,bridge_only,0.25,2,0.9599,0.99816,0,0,0
B_cldice_s0,B_cldice,test_084.png,bridge_only,0.5,3,0.95764,0.99719,0,0,0
B_cldice_s0,B_cldice,test_084.png,bridge_only,0.75,4,0.95489,0.99568,0,0,0
B_cldice_s0,B_cldice,test_084.png,bridge_only,1.0,6,0.94892,0.99153,0,0,0
B_cldice_s0,B_cldice,test_084.png,bridge_only,1.5,9,0.9328,0.98342,0,0,0
B_cldice_s0,B_cldice,test_084.png,bridge_only,2.0,12,0.90505,0.94644,0,1,1
B_cldice_s0,B_cldice,test_085.png,closing,0.0,0,0.91706,0.99809,0,0,0
B_cldice_s0,B_cldice,test_085.png,closing,0.25,2,0.90993,0.99627,0,0,0
B_cldice_s0,B_cldice,test_085.png,closing,0.5,3,0.9056,0.99434,0,0,0
B_cldice_s0,B_cldice,test_085.png,closing,0.75,4,0.89946,0.98562,0,0,0
B_cldice_s0,B_cldice,test_085.png,closing,1.0,6,0.88578,0.97281,1,1,-1
B_cldice_s0,B_cldice,test_085.png,closing,1.5,9,0.86042,0.95735,0,2,-2
B_cldice_s0,B_cldice,test_085.png,closing,2.0,12,0.53284,0.63955,2,14,-14
B_cldice_s0,B_cldice,test_085.png,bridge_only,0.0,0,0.91706,0.99809,0,0,0
B_cldice_s0,B_cldice,test_085.png,bridge_only,0.25,2,0.91088,0.99627,0,0,0
B_cldice_s0,B_cldice,test_085.png,bridge_only,0.5,3,0.90735,0.99434,0,0,0
B_cldice_s0,B_cldice,test_085.png,bridge_only,0.75,4,0.90295,0.98563,0,0,0
B_cldice_s0,B_cldice,test_085.png,bridge_only,1.0,6,0.89296,0.97309,1,1,-1
B_cldice_s0,B_cldice,test_085.png,bridge_only,1.5,9,0.87709,0.95811,0,2,-2
B_cldice_s0,B_cldice,test_085.png,bridge_only,2.0,12,0.74954,0.87539,0,3,3
B_cldice_s0,B_cldice,test_086.png,closing,0.0,0,0.9119,0.98794,0,1,1
B_cldice_s0,B_cldice,test_086.png,closing,0.25,2,0.90519,0.9859,0,0,0
B_cldice_s0,B_cldice,test_086.png,closing,0.5,3,0.90096,0.97943,0,2,2
B_cldice_s0,B_cldice,test_086.png,closing,0.75,4,0.89489,0.9764,1,3,3
B_cldice_s0,B_cldice,test_086.png,closing,1.0,6,0.88211,0.96319,0,2,2
B_cldice_s0,B_cldice,test_086.png,closing,1.5,9,0.85884,0.957,1,2,2
B_cldice_s0,B_cldice,test_086.png,closing,2.0,12,0.71593,0.85775,0,8,8
B_cldice_s0,B_cldice,test_086.png,bridge_only,0.0,0,0.9119,0.98794,0,1,1
B_cldice_s0,B_cldice,test_086.png,bridge_only,0.25,2,0.90631,0.98577,0,0,0
B_cldice_s0,B_cldice,test_086.png,bridge_only,0.5,3,0.90315,0.97991,0,0,0
B_cldice_s0,B_cldice,test_086.png,bridge_only,0.75,4,0.89929,0.97716,1,0,0
B_cldice_s0,B_cldice,test_086.png,bridge_only,1.0,6,0.89167,0.96533,1,1,-1
B_cldice_s0,B_cldice,test_086.png,bridge_only,1.5,9,0.88051,0.95973,2,1,-1
B_cldice_s0,B_cldice,test_086.png,bridge_only,2.0,12,0.84752,0.93454,1,0,0
B_cldice_s0,B_cldice,test_087.png,closing,0.0,0,0.84703,0.98345,0,5,5
B_cldice_s0,B_cldice,test_087.png,closing,0.25,2,0.84023,0.97882,2,2,2
B_cldice_s0,B_cldice,test_087.png,closing,0.5,3,0.83615,0.97659,1,2,2
B_cldice_s0,B_cldice,test_087.png,closing,0.75,4,0.83032,0.96599,0,2,2
B_cldice_s0,B_cldice,test_087.png,closing,1.0,6,0.81521,0.95203,5,4,4
B_cldice_s0,B_cldice,test_087.png,closing,1.5,9,0.76404,0.91368,2,14,14
B_cldice_s0,B_cldice,test_087.png,closing,2.0,12,0.4442,0.33641,0,49,-49
B_cldice_s0,B_cldice,test_087.png,bridge_only,0.0,0,0.84703,0.98345,0,5,5
B_cldice_s0,B_cldice,test_087.png,bridge_only,0.25,2,0.84138,0.97784,2,3,3
B_cldice_s0,B_cldice,test_087.png,bridge_only,0.5,3,0.8383,0.97647,1,3,3
B_cldice_s0,B_cldice,test_087.png,bridge_only,0.75,4,0.83439,0.9668,0,2,2
B_cldice_s0,B_cldice,test_087.png,bridge_only,1.0,6,0.82566,0.95462,5,2,2
B_cldice_s0,B_cldice,test_087.png,bridge_only,1.5,9,0.80691,0.93841,2,0,0
B_cldice_s0,B_cldice,test_087.png,bridge_only,2.0,12,0.72163,0.88005,2,4,-4
B_cldice_s0,B_cldice,test_088.png,closing,0.0,0,0.90898,0.98866,0,1,1
B_cldice_s0,B_cldice,test_088.png,closing,0.25,2,0.90162,0.98545,1,1,1
B_cldice_s0,B_cldice,test_088.png,closing,0.5,3,0.89794,0.98053,0,0,0
B_cldice_s0,B_cldice,test_088.png,closing,0.75,4,0.8941,0.97949,3,0,0
B_cldice_s0,B_cldice,test_088.png,closing,1.0,6,0.88615,0.97389,1,0,0
B_cldice_s0,B_cldice,test_088.png,closing,1.5,9,0.87129,0.96644,0,0,0
B_cldice_s0,B_cldice,test_088.png,closing,2.0,12,0.85379,0.95175,0,0,0
B_cldice_s0,B_cldice,test_088.png,bridge_only,0.0,0,0.90898,0.98866,0,1,1
B_cldice_s0,B_cldice,test_088.png,bridge_only,0.25,2,0.90231,0.98304,1,1,1
B_cldice_s0,B_cldice,test_088.png,bridge_only,0.5,3,0.89916,0.97831,0,0,0
B_cldice_s0,B_cldice,test_088.png,bridge_only,0.75,4,0.89613,0.97698,3,0,0
B_cldice_s0,B_cldice,test_088.png,bridge_only,1.0,6,0.89004,0.97081,1,0,0
B_cldice_s0,B_cldice,test_088.png,bridge_only,1.5,9,0.87856,0.96332,0,0,0
B_cldice_s0,B_cldice,test_088.png,bridge_only,2.0,12,0.8664,0.94852,0,0,0
B_cldice_s0,B_cldice,test_089.png,closing,0.0,0,0.8602,0.99129,0,1,1
B_cldice_s0,B_cldice,test_089.png,closing,0.25,2,0.85674,0.98481,1,1,-1
B_cldice_s0,B_cldice,test_089.png,closing,0.5,3,0.85523,0.98322,1,1,-1
B_cldice_s0,B_cldice,test_089.png,closing,0.75,4,0.85447,0.98205,1,1,-1
B_cldice_s0,B_cldice,test_089.png,closing,1.0,6,0.85281,0.97762,1,0,0
B_cldice_s0,B_cldice,test_089.png,closing,1.5,9,0.84676,0.97153,1,1,-1
B_cldice_s0,B_cldice,test_089.png,closing,2.0,12,0.83364,0.96024,0,1,-1
B_cldice_s0,B_cldice,test_089.png,bridge_only,0.0,0,0.8602,0.99129,0,1,1
B_cldice_s0,B_cldice,test_089.png,bridge_only,0.25,2,0.85543,0.98385,1,0,0
B_cldice_s0,B_cldice,test_089.png,bridge_only,0.5,3,0.85342,0.98226,1,0,0
B_cldice_s0,B_cldice,test_089.png,bridge_only,0.75,4,0.85184,0.98052,1,0,0
B_cldice_s0,B_cldice,test_089.png,bridge_only,1.0,6,0.84839,0.9758,1,0,0
B_cldice_s0,B_cldice,test_089.png,bridge_only,1.5,9,0.8415,0.96815,1,1,-1
B_cldice_s0,B_cldice,test_089.png,bridge_only,2.0,12,0.8326,0.95655,0,1,-1
B_cldice_s0,B_cldice,test_090.png,closing,0.0,0,0.83631,0.97948,0,7,-7
B_cldice_s0,B_cldice,test_090.png,closing,0.25,2,0.83007,0.97547,2,8,-8
B_cldice_s0,B_cldice,test_090.png,closing,0.5,3,0.82619,0.97261,0,7,-7
B_cldice_s0,B_cldice,test_090.png,closing,0.75,4,0.82163,0.96389,1,8,-8
B_cldice_s0,B_cldice,test_090.png,closing,1.0,6,0.81174,0.95316,1,6,-6
B_cldice_s0,B_cldice,test_090.png,closing,1.5,9,0.78446,0.93637,1,5,-5
B_cldice_s0,B_cldice,test_090.png,closing,2.0,12,0.55548,0.66384,0,2,2
B_cldice_s0,B_cldice,test_090.png,bridge_only,0.0,0,0.83631,0.97948,0,7,-7
B_cldice_s0,B_cldice,test_090.png,bridge_only,0.25,2,0.83076,0.97563,2,7,-7
B_cldice_s0,B_cldice,test_090.png,bridge_only,0.5,3,0.8273,0.97292,0,6,-6
B_cldice_s0,B_cldice,test_090.png,bridge_only,0.75,4,0.82372,0.964,1,7,-7
B_cldice_s0,B_cldice,test_090.png,bridge_only,1.0,6,0.81608,0.9529,1,6,-6
B_cldice_s0,B_cldice,test_090.png,bridge_only,1.5,9,0.79945,0.93754,1,5,-5
B_cldice_s0,B_cldice,test_090.png,bridge_only,2.0,12,0.70304,0.85726,0,1,-1
B_cldice_s0,B_cldice,test_091.png,closing,0.0,0,0.88324,0.99071,0,6,-6
B_cldice_s0,B_cldice,test_091.png,closing,0.25,2,0.87498,0.98832,1,4,-4
B_cldice_s0,B_cldice,test_091.png,closing,0.5,3,0.87009,0.97379,1,4,-4
B_cldice_s0,B_cldice,test_091.png,closing,0.75,4,0.86331,0.96914,2,4,-4
B_cldice_s0,B_cldice,test_091.png,closing,1.0,6,0.84917,0.94871,1,6,-6
B_cldice_s0,B_cldice,test_091.png,closing,1.5,9,0.82444,0.9101,5,4,-4
