epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7073,0.8174,0.8315,80.6,30.2,3.0271,0.9
20,0.6834,0.8237,0.8403,67.2,28.6,3.0357,1.7
30,0.6762,0.824,0.8452,51.8,28.0,2.8258,2.5
40,0.6692,0.8244,0.8426,59.4,29.2,2.7073,3.3
50,0.6661,0.8253,0.839,55.8,33.0,3.0142,4.1
60,0.659,0.8254,0.8426,52.0,28.6,2.743,5.0
70,0.6526,0.8248,0.8394,58.8,28.8,2.8271,5.8
80,0.6547,0.8229,0.8407,58.8,26.8,2.9023,6.6
90,0.6532,0.824,0.8397,58.4,28.0,2.6847,7.4
100,0.6488,0.8261,0.8432,60.0,28.4,2.7073,8.2
