epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.8004,0.8133,0.833,84.8,26.8,4.2079,0.8
20,0.7054,0.8107,0.8301,89.2,27.2,4.2635,1.6
30,0.6717,0.8109,0.8276,97.8,29.6,4.4017,2.4
40,0.6423,0.815,0.8297,72.6,26.6,4.0325,3.2
50,0.6239,0.813,0.8236,93.0,27.2,4.2668,4.0
60,0.6125,0.8109,0.8236,92.2,31.0,4.0796,4.8
70,0.6031,0.8111,0.8201,110.4,27.4,4.3987,5.6
80,0.5944,0.8131,0.8248,94.2,27.0,3.8752,6.4
90,0.5833,0.8077,0.8166,118.8,30.0,4.2839,7.1
100,0.5813,0.8094,0.819,105.8,29.4,3.7393,7.9
