epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6473,0.8196,0.8314,56.6,29.6,3.9228,1.0
20,0.6298,0.8215,0.8398,60.8,27.4,3.2,2.1
30,0.6213,0.8238,0.8412,46.6,29.4,3.3319,3.1
40,0.6061,0.823,0.8318,48.4,29.6,3.786,4.2
50,0.6047,0.8257,0.8435,43.6,29.2,3.2084,5.2
60,0.6068,0.826,0.8444,52.2,24.2,3.0971,6.2
70,0.6011,0.8244,0.8395,51.2,26.6,3.3963,7.2
80,0.596,0.8255,0.8436,44.4,26.4,3.0971,8.2
90,0.5976,0.8225,0.8391,46.6,29.4,3.2525,9.3
100,0.5916,0.824,0.8384,48.0,29.6,3.1981,10.3
