epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.559,0.8157,0.8303,80.2,25.7,4.1257,1.0
20,0.5418,0.8196,0.8312,71.8,28.9,3.8343,2.0
30,0.5364,0.8209,0.8346,60.4,26.25,3.9419,3.1
40,0.5283,0.8214,0.8312,62.6,28.1,3.9389,4.1
50,0.5283,0.8223,0.8338,61.8,30.0,3.8177,5.1
60,0.5275,0.8228,0.8317,57.35,27.0,3.962,6.1
70,0.5295,0.822,0.8296,66.7,27.95,3.6598,7.1
80,0.5173,0.824,0.8346,62.95,24.6,3.7228,8.1
90,0.5226,0.8224,0.8332,60.25,27.15,3.8235,9.1
100,0.5191,0.8226,0.8341,58.05,28.0,3.6392,10.1
