epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9296,0.7895,0.8154,131.8,24.2,6.7201,0.8
20,0.8228,0.8025,0.8235,113.4,28.0,5.2971,1.6
30,0.7892,0.7934,0.8102,151.4,25.2,6.4593,2.3
40,0.7495,0.8039,0.8232,114.0,27.4,5.0818,3.1
50,0.73,0.7938,0.813,134.4,29.4,6.3465,3.8
60,0.7175,0.8062,0.8266,91.0,27.8,4.5705,4.6
70,0.7017,0.807,0.827,86.8,30.8,4.0492,5.4
80,0.6949,0.8064,0.8236,92.4,32.4,4.5602,6.1
90,0.6736,0.8027,0.8164,108.4,29.8,5.1478,6.9
100,0.6728,0.8065,0.8198,99.0,30.8,4.5179,7.7
