image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_071.png,0.0,0,0.82459,0.98017,10,3
test_071.png,0.21,8,0.82468,0.98088,1,3
test_071.png,0.52,19,0.82476,0.98118,0,3
test_071.png,1.04,37,0.82476,0.98118,0,3
test_071.png,2.08,75,0.82476,0.98118,0,3
test_071.png,5.21,188,0.82476,0.98118,0,3
test_071.png,10.42,375,0.82476,0.98118,0,3
test_072.png,0.0,0,0.91,0.97136,36,6
test_072.png,0.21,8,0.91017,0.97317,11,6
test_072.png,0.52,19,0.9104,0.97451,8,6
test_072.png,1.04,37,0.91068,0.97602,4,6
test_072.png,2.08,75,0.91124,0.9776,2,6
test_072.png,5.21,188,0.91198,0.97947,1,6
test_072.png,10.42,375,0.91085,0.97792,0,6
test_073.png,0.0,0,0.93803,0.99037,9,4
test_073.png,0.21,8,0.93808,0.99068,0,4
test_073.png,0.52,19,0.93808,0.99068,0,4
test_073.png,1.04,37,0.93808,0.99068,0,4
test_073.png,2.08,75,0.93786,0.99038,1,4
test_073.png,5.21,188,0.93786,0.99038,1,4
test_073.png,10.42,375,0.93786,0.99038,1,4
test_074.png,0.0,0,0.9728,0.99703,1,2
test_074.png,0.21,8,0.97282,0.99711,0,2
test_074.png,0.52,19,0.97282,0.99711,0,2
test_074.png,1.04,37,0.97282,0.99711,0,2
test_074.png,2.08,75,0.97282,0.99711,0,2
test_074.png,5.21,188,0.97282,0.99711,0,2
test_074.png,10.42,375,0.97282,0.99711,0,2
test_075.png,0.0,0,0.92057,0.99527,2,0
test_075.png,0.21,8,0.92058,0.99538,1,0
test_075.png,0.52,19,0.92058,0.99538,1,0
test_075.png,1.04,37,0.92076,0.99682,0,0
test_075.png,2.08,75,0.92076,0.99682,0,0
test_075.png,5.21,188,0.92076,0.99682,0,0
test_075.png,10.42,375,0.92076,0.99682,0,0
test_076.png,0.0,0,0.88149,0.99748,3,2
test_076.png,0.21,8,0.88151,0.99759,0,2
test_076.png,0.52,19,0.88151,0.99759,0,2
test_076.png,1.04,37,0.88151,0.99759,0,2
test_076.png,2.08,75,0.88151,0.99759,0,2
test_076.png,5.21,188,0.88151,0.99759,0,2
test_076.png,10.42,375,0.88151,0.99759,0,2
test_077.png,0.0,0,0.9164,0.99996,0,1
test_077.png,0.21,8,0.9164,0.99996,0,1
test_077.png,0.52,19,0.9164,0.99996,0,1
test_077.png,1.04,37,0.9164,0.99996,0,1
test_077.png,2.08,75,0.9164,0.99996,0,1
test_077.png,5.21,188,0.9164,0.99996,0,1
test_077.png,10.42,375,0.9164,0.99996,0,1
test_078.png,0.0,0,0.83131,0.97921,1,1
test_078.png,0.21,8,0.83135,0.97938,0,1
test_078.png,0.52,19,0.83135,0.97938,0,1
test_078.png,1.04,37,0.83135,0.97938,0,1
test_078.png,2.08,75,0.83135,0.97938,0,1
test_078.png,5.21,188,0.83135,0.97938,0,1
test_078.png,10.42,375,0.83135,0.97938,0,1
test_079.png,0.0,0,0.93312,0.994,3,1
test_079.png,0.21,8,0.93313,0.99421,2,1
test_079.png,0.52,19,0.93319,0.99506,1,1
test_079.png,1.04,37,0.93334,0.99688,0,1
test_079.png,2.08,75,0.93334,0.99688,0,1
test_079.png,5.21,188,0.93334,0.99688,0,1
test_079.png,10.42,375,0.93334,0.99688,0,1
test_080.png,0.0,0,0.85827,0.99586,2,1
test_080.png,0.21,8,0.85831,0.996,1,1
test_080.png,0.52,19,0.85831,0.996,1,1
test_080.png,1.04,37,0.85852,0.99644,0,1
test_080.png,2.08,75,0.85852,0.99644,0,1
test_080.png,5.21,188,0.85852,0.99644,0,1
test_080.png,10.42,375,0.85852,0.99644,0,1
test_081.png,0.0,0,0.84611,0.98511,5,2
test_081.png,0.21,8,0.84609,0.98511,3,2
test_081.png,0.52,19,0.84614,0.98541,2,2
test_081.png,1.04,37,0.84627,0.98576,1,2
test_081.png,2.08,75,0.846,0.98534,0,2
test_081.png,5.21,188,0.846,0.98534,0,2
test_081.png,10.42,375,0.846,0.98534,0,2
test_082.png,0.0,0,0.82851,0.97224,19,48
test_082.png,0.21,8,0.82838,0.9722,3,48
test_082.png,0.52,19,0.82838,0.97222,1,48
test_082.png,1.04,37,0.82838,0.97222,1,48
test_082.png,2.08,75,0.82838,0.97222,1,48
test_082.png,5.21,188,0.82879,0.97253,0,48
test_082.png,10.42,375,0.82879,0.97253,0,48
test_083.png,0.0,0,0.94523,0.99419,5,5
test_083.png,0.21,8,0.94518,0.99419,1,5
test_083.png,0.52,19,0.94518,0.99419,1,5
test_083.png,1.04,37,0.94518,0.99419,1,5
test_083.png,2.08,75,0.94518,0.99419,1,5
test_083.png,5.21,188,0.94575,0.99523,0,5
test_083.png,10.42,375,0.94575,0.99523,0,5
test_084.png,0.0,0,0.96602,0.99773,3,2
test_084.png,0.21,8,0.96605,0.99788,0,2
test_084.png,0.52,19,0.96605,0.99788,0,2
test_084.png,1.04,37,0.96605,0.99788,0,2
test_084.png,2.08,75,0.96605,0.99788,0,2
test_084.png,5.21,188,0.96605,0.99788,0,2
test_084.png,10.42,375,0.96605,0.99788,0,2
test_085.png,0.0,0,0.91901,0.9974,0,1
test_085.png,0.21,8,0.91901,0.9974,0,1
test_085.png,0.52,19,0.91901,0.9974,0,1
test_085.png,1.04,37,0.91901,0.9974,0,1
test_085.png,2.08,75,0.91901,0.9974,0,1
test_085.png,5.21,188,0.91901,0.9974,0,1
test_085.png,10.42,375,0.91901,0.9974,0,1
test_086.png,0.0,0,0.91486,0.98263,5,7
test_086.png,0.21,8,0.91492,0.98313,1,7
test_086.png,0.52,19,0.91492,0.98313,1,7
test_086.png,1.04,37,0.91492,0.98313,1,7
test_086.png,2.08,75,0.91492,0.98313,1,7
test_086.png,5.21,188,0.91384,0.98213,0,7
test_086.png,10.42,375,0.91384,0.98213,0,7
test_087.png,0.0,0,0.84618,0.97948,13,11
test_087.png,0.21,8,0.84624,0.9801,3,11
test_087.png,0.52,19,0.84623,0.98005,1,11
test_087.png,1.04,37,0.84633,0.98037,0,11
test_087.png,2.08,75,0.84633,0.98037,0,11
test_087.png,5.21,188,0.84633,0.98037,0,11
test_087.png,10.42,375,0.84633,0.98037,0,11
test_088.png,0.0,0,0.91685,0.99138,3,1
test_088.png,0.21,8,0.91689,0.99191,2,1
test_088.png,0.52,19,0.91697,0.99279,1,1
test_088.png,1.04,37,0.91719,0.99465,0,1
test_088.png,2.08,75,0.91719,0.99465,0,1
test_088.png,5.21,188,0.91719,0.99465,0,1
test_088.png,10.42,375,0.91719,0.99465,0,1
test_089.png,0.0,0,0.87427,0.99314,4,1
test_089.png,0.21,8,0.87428,0.99328,1,1
