epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6921,0.816,0.83,75.05,28.6,4.1945,1.1
20,0.6591,0.8133,0.8235,81.55,28.3,4.2413,2.1
30,0.6229,0.8127,0.8191,99.85,26.1,4.6717,3.1
40,0.616,0.8147,0.8239,66.15,27.4,4.233,4.1
50,0.6076,0.8133,0.8206,72.2,25.5,4.4755,5.2
60,0.5931,0.812,0.8189,87.3,27.8,4.5193,6.2
70,0.596,0.8074,0.8149,92.35,28.0,4.6,7.3
80,0.5883,0.8071,0.812,100.1,28.35,4.82,8.3
90,0.5757,0.8103,0.8145,80.4,28.35,4.7587,9.4
100,0.576,0.8085,0.8115,96.3,27.2,4.9187,10.4
