epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5597,0.8164,0.8288,65.35,28.1,4.2305,1.1
20,0.5427,0.816,0.8285,67.95,29.8,3.9893,2.2
30,0.5344,0.8204,0.8331,62.45,28.35,3.6004,3.3
40,0.529,0.8227,0.8339,55.6,29.0,3.8954,4.3
50,0.5297,0.8235,0.8317,57.1,27.3,3.802,5.4
60,0.526,0.8211,0.8321,59.25,26.9,3.8688,6.5
70,0.5196,0.8203,0.8312,58.0,26.7,3.645,7.6
80,0.5215,0.8214,0.8328,56.2,26.1,3.6283,8.7
90,0.5226,0.8221,0.8312,56.1,27.0,3.657,9.7
100,0.5156,0.8225,0.8347,54.5,26.9,3.7095,10.8
