image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_071.png,0.0,0,0.74624,0.92481,21,24
test_071.png,0.21,8,0.74634,0.92593,5,24
test_071.png,0.52,19,0.74648,0.92677,2,24
test_071.png,1.04,37,0.74656,0.92687,1,24
test_071.png,2.08,75,0.74674,0.92753,0,24
test_071.png,5.21,188,0.74674,0.92753,0,24
test_071.png,10.42,375,0.74674,0.92753,0,24
test_072.png,0.0,0,0.87609,0.93032,48,27
test_072.png,0.21,8,0.87634,0.93249,19,27
test_072.png,0.52,19,0.8768,0.93471,10,27
test_072.png,1.04,37,0.87696,0.93556,7,26
test_072.png,2.08,75,0.87746,0.93709,5,26
test_072.png,5.21,188,0.87964,0.94321,1,25
test_072.png,10.42,375,0.88069,0.94565,0,25
test_073.png,0.0,0,0.90607,0.96435,18,58
test_073.png,0.21,8,0.90623,0.96499,2,58
test_073.png,0.52,19,0.90633,0.96527,0,58
test_073.png,1.04,37,0.90646,0.96536,1,58
test_073.png,2.08,75,0.90646,0.96536,1,58
test_073.png,5.21,188,0.90646,0.96536,1,58
test_073.png,10.42,375,0.90646,0.96536,1,58
test_074.png,0.0,0,0.9682,0.99577,2,5
test_074.png,0.21,8,0.96822,0.99592,0,5
test_074.png,0.52,19,0.96822,0.99592,0,5
test_074.png,1.04,37,0.96822,0.99592,0,5
test_074.png,2.08,75,0.96822,0.99592,0,5
test_074.png,5.21,188,0.96822,0.99592,0,5
test_074.png,10.42,375,0.96822,0.99592,0,5
test_075.png,0.0,0,0.8858,0.98305,12,7
test_075.png,0.21,8,0.88595,0.98423,5,7
test_075.png,0.52,19,0.88601,0.98455,4,7
test_075.png,1.04,37,0.88651,0.98698,0,7
test_075.png,2.08,75,0.88651,0.98698,0,7
test_075.png,5.21,188,0.88651,0.98698,0,7
test_075.png,10.42,375,0.88651,0.98698,0,7
test_076.png,0.0,0,0.92276,0.99642,4,1
test_076.png,0.21,8,0.9228,0.99659,0,1
test_076.png,0.52,19,0.9228,0.99659,0,1
test_076.png,1.04,37,0.9228,0.99659,0,1
test_076.png,2.08,75,0.9228,0.99659,0,1
test_076.png,5.21,188,0.9228,0.99659,0,1
test_076.png,10.42,375,0.9228,0.99659,0,1
test_077.png,0.0,0,0.90188,0.9947,4,9
test_077.png,0.21,8,0.90191,0.99492,0,9
test_077.png,0.52,19,0.90191,0.99492,0,9
test_077.png,1.04,37,0.90191,0.99492,0,9
test_077.png,2.08,75,0.90191,0.99492,0,9
test_077.png,5.21,188,0.90191,0.99492,0,9
test_077.png,10.42,375,0.90191,0.99492,0,9
test_078.png,0.0,0,0.71482,0.92379,22,25
test_078.png,0.21,8,0.71502,0.92523,4,25
test_078.png,0.52,19,0.71524,0.92595,0,25
test_078.png,1.04,37,0.71524,0.92595,0,25
test_078.png,2.08,75,0.71524,0.92595,0,25
test_078.png,5.21,188,0.71524,0.92595,0,25
test_078.png,10.42,375,0.71524,0.92595,0,25
test_079.png,0.0,0,0.91628,0.98509,10,2
test_079.png,0.21,8,0.91638,0.98623,4,2
test_079.png,0.52,19,0.91661,0.98779,1,2
test_079.png,1.04,37,0.91661,0.98779,1,2
test_079.png,2.08,75,0.91695,0.98998,0,2
test_079.png,5.21,188,0.91695,0.98998,0,2
test_079.png,10.42,375,0.91695,0.98998,0,2
test_080.png,0.0,0,0.82766,0.97968,21,8
test_080.png,0.21,8,0.82782,0.98059,9,8
test_080.png,0.52,19,0.82813,0.98188,4,8
test_080.png,1.04,37,0.82854,0.98283,1,8
test_080.png,2.08,75,0.82883,0.98335,0,8
test_080.png,5.21,188,0.82883,0.98335,0,8
test_080.png,10.42,375,0.82883,0.98335,0,8
test_081.png,0.0,0,0.77555,0.94364,10,18
test_081.png,0.21,8,0.7756,0.94407,4,18
test_081.png,0.52,19,0.77574,0.94473,1,18
test_081.png,1.04,37,0.77588,0.94511,0,18
test_081.png,2.08,75,0.77588,0.94511,0,18
test_081.png,5.21,188,0.77588,0.94511,0,18
test_081.png,10.42,375,0.77588,0.94511,0,18
test_082.png,0.0,0,0.77429,0.93987,45,12
test_082.png,0.21,8,0.77442,0.94096,6,12
test_082.png,0.52,19,0.77443,0.94112,4,12
test_082.png,1.04,37,0.77446,0.94138,0,12
test_082.png,2.08,75,0.77446,0.94138,0,12
test_082.png,5.21,188,0.77446,0.94138,0,12
