epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.113,0.7924,0.8458,54.4,24.2,4.1683,0.9
20,1.0677,0.7851,0.8368,72.6,25.0,5.6278,1.8
30,1.0603,0.7799,0.8369,73.2,26.4,6.1155,2.7
40,1.034,0.7866,0.8436,60.4,21.0,4.913,3.6
50,1.0193,0.7909,0.8477,54.2,23.6,4.4264,4.5
60,1.0231,0.781,0.8331,77.4,21.0,5.8295,5.4
70,1.0108,0.7911,0.8486,60.0,22.8,4.4222,6.4
80,1.0076,0.7931,0.8478,54.6,23.8,4.3329,7.3
90,0.9945,0.7863,0.8409,57.2,24.6,5.21,8.2
100,0.9994,0.7841,0.8412,61.4,23.2,4.9375,9.1
