epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.777,0.8157,0.8433,44.2,32.0,3.4454,1.3
20,0.7589,0.8177,0.8474,44.2,27.8,3.1073,2.5
30,0.732,0.8188,0.8462,48.6,25.2,2.8944,3.7
40,0.7283,0.8213,0.8499,42.2,23.2,2.8258,4.8
50,0.7213,0.8171,0.847,55.6,26.2,2.9121,6.0
60,0.7171,0.817,0.846,48.0,24.2,2.9683,7.1
70,0.7186,0.8192,0.8507,45.2,25.2,2.8654,8.3
80,0.7173,0.8168,0.8458,55.6,25.4,2.9322,9.5
90,0.7106,0.8171,0.8481,55.0,23.4,2.7593,10.7
100,0.706,0.8157,0.8483,47.4,22.6,2.725,11.9
