epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6476,0.8222,0.8366,44.8,32.4,4.0155,1.2
20,0.6373,0.824,0.8425,53.8,28.0,3.3193,2.4
30,0.6186,0.8253,0.8419,53.2,27.0,3.1657,3.6
40,0.6139,0.8248,0.8379,50.8,27.2,3.3314,4.7
50,0.6052,0.8257,0.8396,41.8,29.0,3.6736,5.9
60,0.5989,0.8227,0.8417,44.4,27.2,3.3391,7.1
70,0.6028,0.8251,0.837,50.0,28.6,3.2525,8.3
80,0.5994,0.8248,0.8415,45.0,29.8,3.3295,9.4
90,0.5997,0.8253,0.8393,49.2,29.8,3.0601,10.6
100,0.5959,0.8242,0.8398,49.6,29.8,3.356,11.8
