epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5715,0.8207,0.8279,88.2,35.0,3.5322,0.8
20,0.529,0.821,0.8295,79.2,36.4,3.3664,1.5
30,0.5099,0.8179,0.8255,75.4,35.2,3.67,2.3
40,0.4904,0.8179,0.8234,97.8,32.8,3.3439,3.0
50,0.4842,0.8135,0.8182,107.2,33.8,3.4262,3.8
60,0.472,0.8117,0.8139,114.6,34.4,3.6578,4.5
70,0.4577,0.8126,0.8207,94.8,32.2,3.3517,5.3
80,0.4578,0.815,0.8167,100.8,32.4,3.4431,6.0
90,0.4508,0.8132,0.817,95.6,33.0,3.5198,6.8
100,0.4435,0.8067,0.8103,89.0,33.8,3.867,7.6
