run,config,image,component_multiple,hole_multiple,hole_area,dice,cldice,betti0_err,betti1_err
A_dice_s1,A_dice,12_g,2.08,0.52,8,0.81504,0.81696,85,60
A_dice_s1,A_dice,12_g,2.08,1.04,17,0.81512,0.81695,85,63
A_dice_s1,A_dice,12_g,2.08,2.08,33,0.81512,0.81695,85,63
A_dice_s1,A_dice,12_g,2.08,5.21,83,0.81498,0.81676,85,64
A_dice_s1,A_dice,12_g,2.08,10.42,167,0.81475,0.81658,85,64
A_dice_s1,A_dice,12_h,0.0,0.0,0,0.86614,0.89643,276,7
A_dice_s1,A_dice,12_h,0.0,0.21,3,0.86615,0.89652,276,4
A_dice_s1,A_dice,12_h,0.0,0.52,8,0.86615,0.89652,276,4
A_dice_s1,A_dice,12_h,0.0,1.04,17,0.86618,0.89655,276,2
A_dice_s1,A_dice,12_h,0.0,2.08,33,0.86644,0.89665,276,0
A_dice_s1,A_dice,12_h,0.0,5.21,83,0.86664,0.89666,276,4
A_dice_s1,A_dice,12_h,0.0,10.42,167,0.86664,0.89666,276,4
A_dice_s1,A_dice,12_h,2.08,0.0,0,0.86917,0.90676,91,7
A_dice_s1,A_dice,12_h,2.08,0.21,3,0.86917,0.90685,91,4
A_dice_s1,A_dice,12_h,2.08,0.52,8,0.86917,0.90685,91,4
A_dice_s1,A_dice,12_h,2.08,1.04,17,0.86921,0.90689,91,2
A_dice_s1,A_dice,12_h,2.08,2.08,33,0.86947,0.907,91,0
A_dice_s1,A_dice,12_h,2.08,5.21,83,0.86967,0.90705,91,4
A_dice_s1,A_dice,12_h,2.08,10.42,167,0.86967,0.90705,91,4
A_dice_s1,A_dice,13_dr,0.0,0.0,0,0.79267,0.77045,216,47
A_dice_s1,A_dice,13_dr,0.0,0.21,3,0.7927,0.77047,216,54
A_dice_s1,A_dice,13_dr,0.0,0.52,8,0.79275,0.77041,216,57
A_dice_s1,A_dice,13_dr,0.0,1.04,17,0.79278,0.77045,216,58
A_dice_s1,A_dice,13_dr,0.0,2.08,33,0.79278,0.77045,216,58
A_dice_s1,A_dice,13_dr,0.0,5.21,83,0.79286,0.77013,216,59
A_dice_s1,A_dice,13_dr,0.0,10.42,167,0.79267,0.7695,216,60
A_dice_s1,A_dice,13_dr,2.08,0.0,0,0.79411,0.7735,79,47
A_dice_s1,A_dice,13_dr,2.08,0.21,3,0.79413,0.77353,79,54
A_dice_s1,A_dice,13_dr,2.08,0.52,8,0.79419,0.77349,79,57
A_dice_s1,A_dice,13_dr,2.08,1.04,17,0.79421,0.77353,79,58
A_dice_s1,A_dice,13_dr,2.08,2.08,33,0.79421,0.77353,79,58
A_dice_s1,A_dice,13_dr,2.08,5.21,83,0.79429,0.77322,79,59
A_dice_s1,A_dice,13_dr,2.08,10.42,167,0.79411,0.7726,79,60
A_dice_s1,A_dice,13_g,0.0,0.0,0,0.78034,0.79832,210,88
A_dice_s1,A_dice,13_g,0.0,0.21,3,0.78035,0.79833,210,89
A_dice_s1,A_dice,13_g,0.0,0.52,8,0.78035,0.79833,210,89
A_dice_s1,A_dice,13_g,0.0,1.04,17,0.78041,0.79849,210,90
A_dice_s1,A_dice,13_g,0.0,2.08,33,0.78041,0.79849,210,90
A_dice_s1,A_dice,13_g,0.0,5.21,83,0.78041,0.79849,210,90
A_dice_s1,A_dice,13_g,0.0,10.42,167,0.78011,0.79735,210,93
A_dice_s1,A_dice,13_g,2.08,0.0,0,0.78158,0.80121,63,88
A_dice_s1,A_dice,13_g,2.08,0.21,3,0.78158,0.80122,63,89
A_dice_s1,A_dice,13_g,2.08,0.52,8,0.78158,0.80122,63,89
A_dice_s1,A_dice,13_g,2.08,1.04,17,0.78165,0.80139,63,90
A_dice_s1,A_dice,13_g,2.08,2.08,33,0.78165,0.80139,63,90
A_dice_s1,A_dice,13_g,2.08,5.21,83,0.78165,0.80139,63,90
A_dice_s1,A_dice,13_g,2.08,10.42,167,0.78135,0.80026,63,93
A_dice_s1,A_dice,13_h,0.0,0.0,0,0.84612,0.87878,289,4
A_dice_s1,A_dice,13_h,0.0,0.21,3,0.84612,0.87891,289,3
A_dice_s1,A_dice,13_h,0.0,0.52,8,0.84617,0.8789,289,4
A_dice_s1,A_dice,13_h,0.0,1.04,17,0.8462,0.87892,289,5
A_dice_s1,A_dice,13_h,0.0,2.08,33,0.84628,0.87888,289,6
A_dice_s1,A_dice,13_h,0.0,5.21,83,0.84615,0.87882,288,6
A_dice_s1,A_dice,13_h,0.0,10.42,167,0.84615,0.87882,288,6
A_dice_s1,A_dice,13_h,2.08,0.0,0,0.84926,0.88916,100,4
A_dice_s1,A_dice,13_h,2.08,0.21,3,0.84926,0.8893,100,3
A_dice_s1,A_dice,13_h,2.08,0.52,8,0.84932,0.8893,100,4
A_dice_s1,A_dice,13_h,2.08,1.04,17,0.84935,0.88932,100,5
A_dice_s1,A_dice,13_h,2.08,2.08,33,0.84943,0.88929,100,6
A_dice_s1,A_dice,13_h,2.08,5.21,83,0.84929,0.88921,100,6
A_dice_s1,A_dice,13_h,2.08,10.42,167,0.84929,0.88921,100,6
A_dice_s1,A_dice,14_dr,0.0,0.0,0,0.76744,0.76275,250,109
A_dice_s1,A_dice,14_dr,0.0,0.21,3,0.76746,0.76284,250,122
A_dice_s1,A_dice,14_dr,0.0,0.52,8,0.76749,0.76281,250,127
A_dice_s1,A_dice,14_dr,0.0,1.04,17,0.76763,0.76273,250,132
A_dice_s1,A_dice,14_dr,0.0,2.08,33,0.7678,0.7629,250,134
A_dice_s1,A_dice,14_dr,0.0,5.21,83,0.76816,0.76339,250,139
A_dice_s1,A_dice,14_dr,0.0,10.42,167,0.76868,0.76275,249,143
A_dice_s1,A_dice,14_dr,2.08,0.0,0,0.76891,0.7664,56,109
A_dice_s1,A_dice,14_dr,2.08,0.21,3,0.76893,0.7665,56,122
A_dice_s1,A_dice,14_dr,2.08,0.52,8,0.76896,0.76649,56,127
A_dice_s1,A_dice,14_dr,2.08,1.04,17,0.7691,0.76643,56,132
A_dice_s1,A_dice,14_dr,2.08,2.08,33,0.76927,0.76662,56,134
A_dice_s1,A_dice,14_dr,2.08,5.21,83,0.76963,0.76715,56,139
A_dice_s1,A_dice,14_dr,2.08,10.42,167,0.77016,0.76656,56,143
A_dice_s1,A_dice,14_g,0.0,0.0,0,0.76834,0.77685,227,101
A_dice_s1,A_dice,14_g,0.0,0.21,3,0.76835,0.77684,227,103
A_dice_s1,A_dice,14_g,0.0,0.52,8,0.76835,0.77684,227,103
A_dice_s1,A_dice,14_g,0.0,1.04,17,0.76841,0.77686,227,104
A_dice_s1,A_dice,14_g,0.0,2.08,33,0.76848,0.77687,227,105
A_dice_s1,A_dice,14_g,0.0,5.21,83,0.76788,0.77606,227,110
A_dice_s1,A_dice,14_g,0.0,10.42,167,0.76788,0.77606,227,110
A_dice_s1,A_dice,14_g,2.08,0.0,0,0.76934,0.77938,98,101
A_dice_s1,A_dice,14_g,2.08,0.21,3,0.76935,0.77938,98,103
A_dice_s1,A_dice,14_g,2.08,0.52,8,0.76935,0.77938,98,103
A_dice_s1,A_dice,14_g,2.08,1.04,17,0.76941,0.77941,98,104
A_dice_s1,A_dice,14_g,2.08,2.08,33,0.76948,0.77941,98,105
A_dice_s1,A_dice,14_g,2.08,5.21,83,0.76888,0.77863,98,110
A_dice_s1,A_dice,14_g,2.08,10.42,167,0.76888,0.77863,98,110
A_dice_s1,A_dice,14_h,0.0,0.0,0,0.84737,0.89141,282,6
A_dice_s1,A_dice,14_h,0.0,0.21,3,0.84737,0.89137,282,9
A_dice_s1,A_dice,14_h,0.0,0.52,8,0.84741,0.89133,282,12
A_dice_s1,A_dice,14_h,0.0,1.04,17,0.84741,0.89133,282,12
A_dice_s1,A_dice,14_h,0.0,2.08,33,0.84741,0.89133,282,12
A_dice_s1,A_dice,14_h,0.0,5.21,83,0.84731,0.89079,282,13
A_dice_s1,A_dice,14_h,0.0,10.42,167,0.84731,0.89079,282,13
A_dice_s1,A_dice,14_h,2.08,0.0,0,0.85003,0.90037,101,6
A_dice_s1,A_dice,14_h,2.08,0.21,3,0.85003,0.90034,101,9
A_dice_s1,A_dice,14_h,2.08,0.52,8,0.85008,0.90031,101,12
A_dice_s1,A_dice,14_h,2.08,1.04,17,0.85008,0.90031,101,12
A_dice_s1,A_dice,14_h,2.08,2.08,33,0.85008,0.90031,101,12
A_dice_s1,A_dice,14_h,2.08,5.21,83,0.84997,0.89979,101,13
A_dice_s1,A_dice,14_h,2.08,10.42,167,0.84997,0.89979,101,13
A_dice_s1,A_dice,15_dr,0.0,0.0,0,0.73327,0.71864,434,11
A_dice_s1,A_dice,15_dr,0.0,0.21,3,0.73328,0.71874,434,1
A_dice_s1,A_dice,15_dr,0.0,0.52,8,0.73332,0.71911,434,10
A_dice_s1,A_dice,15_dr,0.0,1.04,17,0.73361,0.71927,434,19
A_dice_s1,A_dice,15_dr,0.0,2.08,33,0.73365,0.71943,434,23
A_dice_s1,A_dice,15_dr,0.0,5.21,83,0.73444,0.72029,434,29
A_dice_s1,A_dice,15_dr,0.0,10.42,167,0.73433,0.72031,434,29
A_dice_s1,A_dice,15_dr,2.08,0.0,0,0.73728,0.72931,184,11
A_dice_s1,A_dice,15_dr,2.08,0.21,3,0.7373,0.72943,184,1
A_dice_s1,A_dice,15_dr,2.08,0.52,8,0.73733,0.72986,184,10
A_dice_s1,A_dice,15_dr,2.08,1.04,17,0.73762,0.73008,184,19
A_dice_s1,A_dice,15_dr,2.08,2.08,33,0.73766,0.73027,184,23
A_dice_s1,A_dice,15_dr,2.08,5.21,83,0.73845,0.73121,184,29
A_dice_s1,A_dice,15_dr,2.08,10.42,167,0.73833,0.73124,184,29
A_dice_s1,A_dice,15_g,0.0,0.0,0,0.78556,0.77465,183,50
A_dice_s1,A_dice,15_g,0.0,0.21,3,0.78557,0.77463,183,53
A_dice_s1,A_dice,15_g,0.0,0.52,8,0.78558,0.77464,183,53
A_dice_s1,A_dice,15_g,0.0,1.04,17,0.78561,0.77465,183,54
A_dice_s1,A_dice,15_g,0.0,2.08,33,0.78583,0.77475,183,57
A_dice_s1,A_dice,15_g,0.0,5.21,83,0.78598,0.77454,183,59
A_dice_s1,A_dice,15_g,0.0,10.42,167,0.78543,0.77423,183,61
A_dice_s1,A_dice,15_g,2.08,0.0,0,0.78657,0.77714,75,50
A_dice_s1,A_dice,15_g,2.08,0.21,3,0.78658,0.77712,75,53
A_dice_s1,A_dice,15_g,2.08,0.52,8,0.78659,0.77714,75,53
A_dice_s1,A_dice,15_g,2.08,1.04,17,0.78662,0.77715,75,54
A_dice_s1,A_dice,15_g,2.08,2.08,33,0.78684,0.77725,75,57
A_dice_s1,A_dice,15_g,2.08,5.21,83,0.78699,0.77706,75,59
A_dice_s1,A_dice,15_g,2.08,10.42,167,0.78644,0.77675,75,61
A_dice_s1,A_dice,15_h,0.0,0.0,0,0.84942,0.90022,179,10
A_dice_s1,A_dice,15_h,0.0,0.21,3,0.84942,0.90021,179,12
A_dice_s1,A_dice,15_h,0.0,0.52,8,0.84942,0.90021,179,12
A_dice_s1,A_dice,15_h,0.0,1.04,17,0.84942,0.90021,179,12
A_dice_s1,A_dice,15_h,0.0,2.08,33,0.84949,0.90029,179,13
A_dice_s1,A_dice,15_h,0.0,5.21,83,0.84965,0.90049,179,14
A_dice_s1,A_dice,15_h,0.0,10.42,167,0.84954,0.9008,179,16
A_dice_s1,A_dice,15_h,2.08,0.0,0,0.85166,0.90761,79,10
A_dice_s1,A_dice,15_h,2.08,0.21,3,0.85167,0.9076,79,12
A_dice_s1,A_dice,15_h,2.08,0.52,8,0.85167,0.9076,79,12
A_dice_s1,A_dice,15_h,2.08,1.04,17,0.85167,0.9076,79,12
A_dice_s1,A_dice,15_h,2.08,2.08,33,0.85174,0.90769,79,13
A_dice_s1,A_dice,15_h,2.08,5.21,83,0.85189,0.90789,79,14
A_dice_s1,A_dice,15_h,2.08,10.42,167,0.85179,0.90824,79,16
B_cldice_s1,B_cldice,11_dr,0.0,0.0,0,0.80485,0.84517,131,38
B_cldice_s1,B_cldice,11_dr,0.0,0.21,3,0.80485,0.84524,131,51
B_cldice_s1,B_cldice,11_dr,0.0,0.52,8,0.80488,0.84519,131,53
B_cldice_s1,B_cldice,11_dr,0.0,1.04,17,0.80495,0.84513,131,57
B_cldice_s1,B_cldice,11_dr,0.0,2.08,33,0.80502,0.8449,131,60
B_cldice_s1,B_cldice,11_dr,0.0,5.21,83,0.8054,0.84499,131,63
B_cldice_s1,B_cldice,11_dr,0.0,10.42,167,0.80498,0.84455,131,64
B_cldice_s1,B_cldice,11_dr,2.08,0.0,0,0.80611,0.8471,50,38
B_cldice_s1,B_cldice,11_dr,2.08,0.21,3,0.80612,0.84719,50,51
B_cldice_s1,B_cldice,11_dr,2.08,0.52,8,0.80614,0.84713,50,53
B_cldice_s1,B_cldice,11_dr,2.08,1.04,17,0.80621,0.84708,50,57
B_cldice_s1,B_cldice,11_dr,2.08,2.08,33,0.80628,0.84686,50,60
B_cldice_s1,B_cldice,11_dr,2.08,5.21,83,0.80667,0.84696,50,63
B_cldice_s1,B_cldice,11_dr,2.08,10.42,167,0.80624,0.84653,50,64
B_cldice_s1,B_cldice,11_g,0.0,0.0,0,0.80494,0.8415,96,55
B_cldice_s1,B_cldice,11_g,0.0,0.21,3,0.80495,0.84149,96,58
B_cldice_s1,B_cldice,11_g,0.0,0.52,8,0.80499,0.84149,96,61
B_cldice_s1,B_cldice,11_g,0.0,1.04,17,0.80499,0.84149,96,61
B_cldice_s1,B_cldice,11_g,0.0,2.08,33,0.80518,0.8415,96,62
B_cldice_s1,B_cldice,11_g,0.0,5.21,83,0.805,0.84119,96,63
B_cldice_s1,B_cldice,11_g,0.0,10.42,167,0.80481,0.8405,96,65
B_cldice_s1,B_cldice,11_g,2.08,0.0,0,0.80527,0.84114,32,55
B_cldice_s1,B_cldice,11_g,2.08,0.21,3,0.80528,0.84114,32,58
B_cldice_s1,B_cldice,11_g,2.08,0.52,8,0.80532,0.84114,32,61
B_cldice_s1,B_cldice,11_g,2.08,1.04,17,0.80532,0.84114,32,61
B_cldice_s1,B_cldice,11_g,2.08,2.08,33,0.80551,0.84115,32,62
B_cldice_s1,B_cldice,11_g,2.08,5.21,83,0.80533,0.84084,32,63
B_cldice_s1,B_cldice,11_g,2.08,10.42,167,0.80514,0.84016,32,65
B_cldice_s1,B_cldice,11_h,0.0,0.0,0,0.85664,0.90044,193,2
B_cldice_s1,B_cldice,11_h,0.0,0.21,3,0.85666,0.90041,193,6
B_cldice_s1,B_cldice,11_h,0.0,0.52,8,0.85667,0.90042,193,7
B_cldice_s1,B_cldice,11_h,0.0,1.04,17,0.85672,0.90041,193,9
B_cldice_s1,B_cldice,11_h,0.0,2.08,33,0.85672,0.90041,193,9
B_cldice_s1,B_cldice,11_h,0.0,5.21,83,0.85667,0.90038,193,10
B_cldice_s1,B_cldice,11_h,0.0,10.42,167,0.85645,0.90006,193,10
B_cldice_s1,B_cldice,11_h,2.08,0.0,0,0.85894,0.90565,92,2
B_cldice_s1,B_cldice,11_h,2.08,0.21,3,0.85896,0.90562,92,6
B_cldice_s1,B_cldice,11_h,2.08,0.52,8,0.85897,0.90563,92,7
B_cldice_s1,B_cldice,11_h,2.08,1.04,17,0.85902,0.90562,92,9
B_cldice_s1,B_cldice,11_h,2.08,2.08,33,0.85902,0.90562,92,9
B_cldice_s1,B_cldice,11_h,2.08,5.21,83,0.85897,0.9056,92,10
B_cldice_s1,B_cldice,11_h,2.08,10.42,167,0.85875,0.90528,92,10
B_cldice_s1,B_cldice,12_dr,0.0,0.0,0,0.75345,0.76649,148,112
B_cldice_s1,B_cldice,12_dr,0.0,0.21,3,0.75345,0.7666,148,119
B_cldice_s1,B_cldice,12_dr,0.0,0.52,8,0.75344,0.76655,148,120
B_cldice_s1,B_cldice,12_dr,0.0,1.04,17,0.75348,0.7667,148,122
B_cldice_s1,B_cldice,12_dr,0.0,2.08,33,0.75348,0.7667,148,122
B_cldice_s1,B_cldice,12_dr,0.0,5.21,83,0.75354,0.76665,148,123
B_cldice_s1,B_cldice,12_dr,0.0,10.42,167,0.75354,0.76665,148,123
B_cldice_s1,B_cldice,12_dr,2.08,0.0,0,0.7553,0.76893,38,112
B_cldice_s1,B_cldice,12_dr,2.08,0.21,3,0.7553,0.76905,38,119
B_cldice_s1,B_cldice,12_dr,2.08,0.52,8,0.75529,0.769,38,120
B_cldice_s1,B_cldice,12_dr,2.08,1.04,17,0.75532,0.76916,38,122
B_cldice_s1,B_cldice,12_dr,2.08,2.08,33,0.75532,0.76916,38,122
B_cldice_s1,B_cldice,12_dr,2.08,5.21,83,0.75538,0.76912,38,123
B_cldice_s1,B_cldice,12_dr,2.08,10.42,167,0.75538,0.76912,38,123
B_cldice_s1,B_cldice,12_g,0.0,0.0,0,0.80467,0.83416,155,57
B_cldice_s1,B_cldice,12_g,0.0,0.21,3,0.80468,0.83414,155,58
B_cldice_s1,B_cldice,12_g,0.0,0.52,8,0.80467,0.83414,155,58
B_cldice_s1,B_cldice,12_g,0.0,1.04,17,0.80467,0.83414,155,58
B_cldice_s1,B_cldice,12_g,0.0,2.08,33,0.80467,0.83414,155,58
B_cldice_s1,B_cldice,12_g,0.0,5.21,83,0.80457,0.83394,155,59
B_cldice_s1,B_cldice,12_g,0.0,10.42,167,0.80429,0.83352,155,60
B_cldice_s1,B_cldice,12_g,2.08,0.0,0,0.80505,0.83425,88,57
B_cldice_s1,B_cldice,12_g,2.08,0.21,3,0.80506,0.83423,88,58
B_cldice_s1,B_cldice,12_g,2.08,0.52,8,0.80505,0.83423,88,58
B_cldice_s1,B_cldice,12_g,2.08,1.04,17,0.80505,0.83423,88,58
B_cldice_s1,B_cldice,12_g,2.08,2.08,33,0.80505,0.83423,88,58
B_cldice_s1,B_cldice,12_g,2.08,5.21,83,0.80496,0.83404,88,59
B_cldice_s1,B_cldice,12_g,2.08,10.42,167,0.80467,0.83362,88,60
B_cldice_s1,B_cldice,12_h,0.0,0.0,0,0.86575,0.90922,202,7
B_cldice_s1,B_cldice,12_h,0.0,0.21,3,0.86575,0.90921,202,6
B_cldice_s1,B_cldice,12_h,0.0,0.52,8,0.86577,0.90912,202,3
B_cldice_s1,B_cldice,12_h,0.0,1.04,17,0.86579,0.90918,202,3
B_cldice_s1,B_cldice,12_h,0.0,2.08,33,0.86585,0.90902,202,1
B_cldice_s1,B_cldice,12_h,0.0,5.21,83,0.86585,0.90902,202,1
B_cldice_s1,B_cldice,12_h,0.0,10.42,167,0.86585,0.90902,202,1
B_cldice_s1,B_cldice,12_h,2.08,0.0,0,0.86778,0.91364,101,7
B_cldice_s1,B_cldice,12_h,2.08,0.21,3,0.86779,0.91363,101,6
B_cldice_s1,B_cldice,12_h,2.08,0.52,8,0.8678,0.91355,101,3
B_cldice_s1,B_cldice,12_h,2.08,1.04,17,0.86782,0.91361,101,3
B_cldice_s1,B_cldice,12_h,2.08,2.08,33,0.86789,0.91346,101,1
B_cldice_s1,B_cldice,12_h,2.08,5.21,83,0.86789,0.91346,101,1
B_cldice_s1,B_cldice,12_h,2.08,10.42,167,0.86789,0.91346,101,1
B_cldice_s1,B_cldice,13_dr,0.0,0.0,0,0.79078,0.79377,160,39
B_cldice_s1,B_cldice,13_dr,0.0,0.21,3,0.79079,0.79377,160,42
B_cldice_s1,B_cldice,13_dr,0.0,0.52,8,0.79081,0.79374,160,47
B_cldice_s1,B_cldice,13_dr,0.0,1.04,17,0.79084,0.79371,160,48
B_cldice_s1,B_cldice,13_dr,0.0,2.08,33,0.79092,0.79373,160,49
B_cldice_s1,B_cldice,13_dr,0.0,5.21,83,0.79099,0.79313,160,51
B_cldice_s1,B_cldice,13_dr,0.0,10.42,167,0.79067,0.7922,160,53
B_cldice_s1,B_cldice,13_dr,2.08,0.0,0,0.7918,0.795,91,39
B_cldice_s1,B_cldice,13_dr,2.08,0.21,3,0.79181,0.79501,91,42
B_cldice_s1,B_cldice,13_dr,2.08,0.52,8,0.79183,0.79498,91,47
B_cldice_s1,B_cldice,13_dr,2.08,1.04,17,0.79186,0.79495,91,48
B_cldice_s1,B_cldice,13_dr,2.08,2.08,33,0.79195,0.79497,91,49
B_cldice_s1,B_cldice,13_dr,2.08,5.21,83,0.79201,0.79438,91,51
B_cldice_s1,B_cldice,13_dr,2.08,10.42,167,0.79169,0.79346,91,53
B_cldice_s1,B_cldice,13_g,0.0,0.0,0,0.77355,0.81969,157,88
B_cldice_s1,B_cldice,13_g,0.0,0.21,3,0.77355,0.81969,157,88
B_cldice_s1,B_cldice,13_g,0.0,0.52,8,0.77356,0.81967,157,89
B_cldice_s1,B_cldice,13_g,0.0,1.04,17,0.7736,0.81976,157,90
B_cldice_s1,B_cldice,13_g,0.0,2.08,33,0.7736,0.81976,157,90
B_cldice_s1,B_cldice,13_g,0.0,5.21,83,0.77341,0.81916,157,92
B_cldice_s1,B_cldice,13_g,0.0,10.42,167,0.77356,0.81902,157,93
B_cldice_s1,B_cldice,13_g,2.08,0.0,0,0.77462,0.82067,76,88
B_cldice_s1,B_cldice,13_g,2.08,0.21,3,0.77462,0.82067,76,88
B_cldice_s1,B_cldice,13_g,2.08,0.52,8,0.77463,0.82065,76,89
B_cldice_s1,B_cldice,13_g,2.08,1.04,17,0.77467,0.82074,76,90
B_cldice_s1,B_cldice,13_g,2.08,2.08,33,0.77467,0.82074,76,90
B_cldice_s1,B_cldice,13_g,2.08,5.21,83,0.77448,0.82015,76,92
B_cldice_s1,B_cldice,13_g,2.08,10.42,167,0.77463,0.82002,76,93
B_cldice_s1,B_cldice,13_h,0.0,0.0,0,0.83889,0.8885,233,9
B_cldice_s1,B_cldice,13_h,0.0,0.21,3,0.83887,0.88883,233,2
B_cldice_s1,B_cldice,13_h,0.0,0.52,8,0.8389,0.88878,233,0
B_cldice_s1,B_cldice,13_h,0.0,1.04,17,0.83882,0.88915,233,3
B_cldice_s1,B_cldice,13_h,0.0,2.08,33,0.83882,0.88915,233,3
B_cldice_s1,B_cldice,13_h,0.0,5.21,83,0.8387,0.88904,233,3
B_cldice_s1,B_cldice,13_h,0.0,10.42,167,0.8387,0.88904,233,3
B_cldice_s1,B_cldice,13_h,2.08,0.0,0,0.8409,0.89334,108,9
B_cldice_s1,B_cldice,13_h,2.08,0.21,3,0.84088,0.89368,108,2
B_cldice_s1,B_cldice,13_h,2.08,0.52,8,0.84092,0.89363,108,0
B_cldice_s1,B_cldice,13_h,2.08,1.04,17,0.84084,0.89401,108,3
B_cldice_s1,B_cldice,13_h,2.08,2.08,33,0.84084,0.89401,108,3
B_cldice_s1,B_cldice,13_h,2.08,5.21,83,0.84071,0.8939,108,3
B_cldice_s1,B_cldice,13_h,2.08,10.42,167,0.84071,0.8939,108,3
B_cldice_s1,B_cldice,14_dr,0.0,0.0,0,0.76342,0.78686,183,103
B_cldice_s1,B_cldice,14_dr,0.0,0.21,3,0.76342,0.78708,183,115
B_cldice_s1,B_cldice,14_dr,0.0,0.52,8,0.76343,0.78712,183,121
B_cldice_s1,B_cldice,14_dr,0.0,1.04,17,0.76353,0.78701,183,126
B_cldice_s1,B_cldice,14_dr,0.0,2.08,33,0.76353,0.78701,183,126
B_cldice_s1,B_cldice,14_dr,0.0,5.21,83,0.76327,0.78669,183,131
B_cldice_s1,B_cldice,14_dr,0.0,10.42,167,0.76295,0.78502,183,137
B_cldice_s1,B_cldice,14_dr,2.08,0.0,0,0.765,0.78975,47,104
B_cldice_s1,B_cldice,14_dr,2.08,0.21,3,0.76501,0.78994,47,115
B_cldice_s1,B_cldice,14_dr,2.08,0.52,8,0.76501,0.78999,47,121
B_cldice_s1,B_cldice,14_dr,2.08,1.04,17,0.76512,0.7899,47,126
B_cldice_s1,B_cldice,14_dr,2.08,2.08,33,0.76512,0.7899,47,126
B_cldice_s1,B_cldice,14_dr,2.08,5.21,83,0.76485,0.7896,47,131
B_cldice_s1,B_cldice,14_dr,2.08,10.42,167,0.76453,0.78797,47,137
B_cldice_s1,B_cldice,14_g,0.0,0.0,0,0.76323,0.79567,190,101
B_cldice_s1,B_cldice,14_g,0.0,0.21,3,0.76323,0.79568,190,103
B_cldice_s1,B_cldice,14_g,0.0,0.52,8,0.76322,0.7957,190,106
B_cldice_s1,B_cldice,14_g,0.0,1.04,17,0.76322,0.7957,190,106
B_cldice_s1,B_cldice,14_g,0.0,2.08,33,0.76317,0.79577,190,107
B_cldice_s1,B_cldice,14_g,0.0,5.21,83,0.76269,0.79483,190,110
B_cldice_s1,B_cldice,14_g,0.0,10.42,167,0.76242,0.79428,190,111
B_cldice_s1,B_cldice,14_g,2.08,0.0,0,0.76408,0.79614,102,101
B_cldice_s1,B_cldice,14_g,2.08,0.21,3,0.76409,0.79615,102,103
B_cldice_s1,B_cldice,14_g,2.08,0.52,8,0.76408,0.79617,102,106
B_cldice_s1,B_cldice,14_g,2.08,1.04,17,0.76408,0.79617,102,106
B_cldice_s1,B_cldice,14_g,2.08,2.08,33,0.76402,0.79624,102,107
B_cldice_s1,B_cldice,14_g,2.08,5.21,83,0.76354,0.79531,102,110
B_cldice_s1,B_cldice,14_g,2.08,10.42,167,0.76327,0.79476,102,111
B_cldice_s1,B_cldice,14_h,0.0,0.0,0,0.84257,0.89822,224,1
B_cldice_s1,B_cldice,14_h,0.0,0.21,3,0.84258,0.89829,224,8
B_cldice_s1,B_cldice,14_h,0.0,0.52,8,0.84259,0.89823,224,10
B_cldice_s1,B_cldice,14_h,0.0,1.04,17,0.84257,0.89819,224,10
B_cldice_s1,B_cldice,14_h,0.0,2.08,33,0.84257,0.89819,224,10
B_cldice_s1,B_cldice,14_h,0.0,5.21,83,0.84248,0.89761,224,11
B_cldice_s1,B_cldice,14_h,0.0,10.42,167,0.84232,0.89727,224,12
B_cldice_s1,B_cldice,14_h,2.08,0.0,0,0.84508,0.90395,106,1
B_cldice_s1,B_cldice,14_h,2.08,0.21,3,0.84509,0.90402,106,8
B_cldice_s1,B_cldice,14_h,2.08,0.52,8,0.8451,0.90398,106,10
B_cldice_s1,B_cldice,14_h,2.08,1.04,17,0.84508,0.90393,106,10
B_cldice_s1,B_cldice,14_h,2.08,2.08,33,0.84508,0.90393,106,10
B_cldice_s1,B_cldice,14_h,2.08,5.21,83,0.84498,0.90336,106,11
B_cldice_s1,B_cldice,14_h,2.08,10.42,167,0.84483,0.90303,106,12
B_cldice_s1,B_cldice,15_dr,0.0,0.0,0,0.72782,0.74942,326,10
B_cldice_s1,B_cldice,15_dr,0.0,0.21,3,0.72782,0.7497,326,4
B_cldice_s1,B_cldice,15_dr,0.0,0.52,8,0.72787,0.74973,326,10
B_cldice_s1,B_cldice,15_dr,0.0,1.04,17,0.72795,0.74955,326,16
B_cldice_s1,B_cldice,15_dr,0.0,2.08,33,0.728,0.74971,326,20
B_cldice_s1,B_cldice,15_dr,0.0,5.21,83,0.72829,0.75047,326,26
B_cldice_s1,B_cldice,15_dr,0.0,10.42,167,0.72811,0.74978,326,29
B_cldice_s1,B_cldice,15_dr,2.08,0.0,0,0.73034,0.7544,170,10
B_cldice_s1,B_cldice,15_dr,2.08,0.21,3,0.73034,0.75469,170,4
B_cldice_s1,B_cldice,15_dr,2.08,0.52,8,0.73039,0.75474,170,10
B_cldice_s1,B_cldice,15_dr,2.08,1.04,17,0.73047,0.75457,170,16
B_cldice_s1,B_cldice,15_dr,2.08,2.08,33,0.73052,0.75475,170,20
B_cldice_s1,B_cldice,15_dr,2.08,5.21,83,0.73081,0.75553,170,26
B_cldice_s1,B_cldice,15_dr,2.08,10.42,167,0.73062,0.75487,170,29
B_cldice_s1,B_cldice,15_g,0.0,0.0,0,0.77948,0.79251,126,57
