epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1189,0.7878,0.8376,74.4,24.6,5.0733,1.2
20,1.0783,0.7849,0.8368,64.2,21.8,5.5806,2.4
30,1.057,0.7832,0.843,59.0,23.4,5.0907,3.6
40,1.0449,0.7809,0.8381,71.8,23.4,5.404,4.7
50,1.0401,0.7932,0.8451,48.0,25.2,4.462,5.9
60,1.0213,0.7859,0.8449,58.6,23.2,4.3013,7.1
70,1.014,0.7879,0.8437,54.0,24.8,4.6507,8.2
80,1.01,0.7803,0.8385,62.4,21.8,5.386,9.4
90,1.008,0.7838,0.8419,65.6,21.0,4.6924,10.5
100,0.9976,0.7883,0.8457,53.2,24.0,4.3926,11.7
