epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7055,0.8147,0.8334,93.6,22.0,3.881,0.8
20,0.6329,0.8163,0.8305,78.2,30.8,3.9736,1.5
30,0.5985,0.8111,0.8229,102.4,27.0,4.2731,2.3
40,0.5808,0.8146,0.8256,91.0,27.6,3.9114,3.1
50,0.5672,0.8137,0.8229,94.4,29.0,4.1676,3.8
60,0.5539,0.8085,0.8171,101.0,33.0,3.9912,4.6
70,0.5491,0.8123,0.8188,91.6,30.6,3.786,5.3
80,0.5346,0.8118,0.8194,86.0,32.4,4.3365,6.1
90,0.5268,0.8137,0.8199,89.4,32.6,3.5129,6.8
100,0.522,0.8099,0.8186,94.8,34.6,4.0668,7.6
