epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9073,0.8057,0.8478,48.2,28.4,3.5807,1.3
20,0.8883,0.8029,0.8474,55.0,27.2,3.7637,2.6
30,0.8527,0.8053,0.849,57.4,29.4,3.7536,3.9
40,0.8491,0.8068,0.855,47.6,26.2,3.3096,5.1
50,0.8407,0.7973,0.8441,64.0,26.4,4.5654,6.4
60,0.8354,0.8044,0.8497,46.2,26.0,3.6998,7.6
70,0.8367,0.8043,0.8507,56.6,24.2,3.7314,8.9
80,0.8372,0.8007,0.8468,60.2,25.6,3.9683,10.2
90,0.8278,0.8028,0.8507,52.8,24.4,3.6115,11.5
100,0.821,0.7992,0.8513,55.0,25.4,3.6971,12.7
