epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5999,0.8198,0.829,107.8,32.0,3.1143,0.7
20,0.5541,0.8186,0.8272,85.6,32.4,3.4747,1.4
30,0.5259,0.8154,0.8201,94.2,33.2,3.8562,2.0
40,0.5063,0.8144,0.8205,101.2,28.8,4.1943,2.7
50,0.4944,0.8144,0.8118,77.0,34.4,4.4066,3.4
60,0.484,0.8145,0.8204,84.8,33.4,3.6182,4.0
70,0.4772,0.8087,0.81,97.2,32.6,3.8523,4.7
80,0.4686,0.8094,0.8142,90.6,33.2,3.9457,5.3
90,0.4605,0.81,0.8119,98.6,31.4,3.7633,6.0
100,0.4565,0.8087,0.8112,103.8,29.0,3.7958,6.7
