epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.697,0.8176,0.8385,52.2,32.4,3.5322,1.2
20,0.6765,0.8216,0.8408,61.0,27.6,3.1314,2.4
30,0.6659,0.8247,0.8419,52.2,27.6,3.073,3.6
40,0.6553,0.8243,0.8427,60.2,25.0,2.8018,4.8
50,0.6551,0.824,0.8435,55.6,25.0,2.5902,5.9
60,0.6491,0.8223,0.8453,48.0,24.8,2.7319,7.1
70,0.6402,0.8236,0.8474,44.4,26.0,2.9928,8.3
80,0.6338,0.8227,0.8437,49.2,26.6,3.0387,9.5
90,0.6357,0.8237,0.8434,50.0,24.4,2.873,10.7
100,0.6349,0.8228,0.8459,56.2,25.0,2.6361,11.9
