epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6496,0.8159,0.8313,84.35,27.15,3.8894,0.9
20,0.6298,0.8203,0.8303,78.4,27.8,3.6677,1.8
30,0.6225,0.8203,0.8341,71.6,27.05,3.679,2.7
40,0.6164,0.8222,0.8329,64.05,26.75,3.6642,3.6
50,0.6145,0.821,0.8354,66.3,27.5,3.5386,4.4
60,0.615,0.8223,0.8351,69.2,24.95,3.426,5.3
70,0.615,0.8223,0.8327,64.45,27.3,3.4978,6.2
80,0.6031,0.8215,0.8345,71.0,24.85,3.5771,7.1
90,0.609,0.8211,0.8349,64.8,25.4,3.5368,8.0
100,0.6042,0.823,0.8328,58.55,27.3,3.419,8.8
