epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4321,0.8198,0.8264,81.6,33.0,3.8668,0.7
20,0.4094,0.8219,0.8324,78.4,29.8,3.3121,1.3
30,0.3916,0.8147,0.8205,77.6,33.8,4.0525,1.9
40,0.3804,0.8146,0.8241,73.6,36.4,3.2325,2.6
50,0.3733,0.8194,0.8245,78.4,32.0,3.3446,3.2
60,0.3651,0.8164,0.8222,83.6,32.6,3.4008,3.8
70,0.3561,0.818,0.822,89.2,32.2,3.4163,4.5
80,0.3522,0.8133,0.8139,78.6,33.4,4.0321,5.1
90,0.347,0.8106,0.8088,94.8,34.4,4.0965,5.7
100,0.342,0.8147,0.8136,96.8,36.4,3.729,6.3
