epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6918,0.8187,0.8282,62.9,26.1,4.2333,1.1
20,0.6524,0.8137,0.8238,72.35,27.55,4.2748,2.1
30,0.6303,0.8118,0.8217,73.3,28.3,4.2856,3.1
40,0.6174,0.8146,0.8253,70.4,24.75,4.5561,4.2
50,0.6054,0.8145,0.822,75.6,28.9,4.3538,5.2
60,0.5994,0.8084,0.8158,100.45,26.55,4.7235,6.2
70,0.5872,0.8112,0.8153,88.1,25.35,4.6954,7.3
80,0.5811,0.8107,0.8171,82.05,26.25,4.5269,8.3
90,0.5785,0.8058,0.8065,117.1,26.3,5.3257,9.4
100,0.5762,0.81,0.8119,91.4,27.1,4.9317,10.4
