epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5904,0.8208,0.832,101.6,27.6,3.1638,0.8
20,0.5484,0.8165,0.8242,137.0,29.6,3.5416,1.6
30,0.5268,0.8167,0.8236,104.8,29.0,3.5924,2.4
40,0.5114,0.8148,0.8183,108.0,31.2,3.6,3.1
50,0.4942,0.814,0.8173,84.0,33.4,3.6435,3.9
60,0.4853,0.8126,0.8159,84.2,32.2,3.5994,4.7
70,0.4754,0.8124,0.8149,96.4,33.8,3.7202,5.5
80,0.4714,0.8093,0.8098,107.4,31.8,3.6868,6.2
90,0.4612,0.8113,0.814,100.2,29.0,3.6138,7.0
100,0.4566,0.8086,0.809,103.0,33.0,3.6881,7.7
