epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6501,0.8196,0.8419,63.6,29.8,3.2797,1.2
20,0.6316,0.8249,0.8407,56.6,27.6,3.1657,2.3
30,0.6203,0.8248,0.8378,56.8,24.8,2.9786,3.4
40,0.6171,0.8246,0.834,52.6,25.4,3.2427,4.5
50,0.6058,0.8252,0.8349,50.6,23.2,3.5393,5.6
60,0.6027,0.829,0.8394,47.8,23.8,3.0327,6.7
70,0.6014,0.823,0.8428,47.6,26.4,3.067,7.8
80,0.5963,0.8263,0.8389,48.0,25.4,3.1224,8.9
90,0.5996,0.8281,0.8421,48.2,25.6,2.9786,10.1
100,0.5949,0.8238,0.8412,54.2,25.4,2.9073,11.2
