epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6292,0.8187,0.8314,95.6,30.4,3.2306,0.7
20,0.5863,0.8201,0.8325,96.4,28.6,3.2797,1.3
30,0.5567,0.819,0.8276,96.8,27.2,3.5599,2.0
40,0.536,0.8153,0.8242,88.4,29.4,3.4891,2.6
50,0.5264,0.8119,0.8165,113.2,31.2,3.8267,3.3
60,0.512,0.8108,0.8182,105.0,29.4,3.9042,4.0
70,0.5044,0.8121,0.8156,114.6,29.2,4.0944,4.7
80,0.494,0.8108,0.8145,83.8,32.8,3.8127,5.3
90,0.486,0.8116,0.8141,115.2,29.8,3.8726,6.0
100,0.4793,0.812,0.8158,93.0,31.6,3.5366,6.7
