epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6253,0.8214,0.8382,59.0,34.0,3.2523,1.2
20,0.6064,0.8252,0.8367,51.0,29.0,3.5536,2.3
30,0.5961,0.8239,0.8317,58.8,31.0,3.5314,3.4
40,0.5936,0.8254,0.8335,54.0,31.0,3.4147,4.5
50,0.5822,0.8259,0.8351,51.0,30.0,3.5842,5.6
60,0.5797,0.8284,0.8353,53.8,29.6,3.1481,6.7
70,0.5787,0.8243,0.8388,47.6,30.0,3.1836,7.8
80,0.574,0.8259,0.8358,50.4,29.6,3.5674,8.9
90,0.5771,0.8271,0.8407,50.8,27.4,3.1169,10.0
100,0.5721,0.8259,0.8415,42.4,29.4,3.0129,11.2
