epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6388,0.8221,0.8345,79.4,33.2,3.3791,0.9
20,0.6211,0.8255,0.8351,69.8,29.8,3.362,1.7
30,0.6094,0.8243,0.8308,69.2,29.2,3.1538,2.5
40,0.6047,0.822,0.8298,66.2,29.6,3.4187,3.4
50,0.5949,0.8234,0.8306,65.6,29.8,3.4868,4.2
60,0.5927,0.8278,0.8373,61.6,25.4,2.8944,5.1
70,0.5916,0.8221,0.833,67.0,32.2,3.0129,5.9
80,0.5881,0.825,0.8327,72.4,27.4,2.8601,6.7
90,0.5902,0.8268,0.8366,61.8,27.8,2.8271,7.6
100,0.5854,0.8252,0.8392,59.0,26.0,2.7889,8.4
