epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5593,0.8123,0.8244,58.4,27.6,5.0964,1.1
20,0.5477,0.8163,0.8267,68.95,27.6,4.0809,2.2
30,0.5366,0.8188,0.8308,62.15,27.6,3.8148,3.3
40,0.5333,0.8224,0.8301,55.25,26.5,4.0441,4.4
50,0.5261,0.82,0.8365,55.55,25.7,3.8763,5.5
60,0.5302,0.8204,0.8334,57.15,26.0,3.8683,6.5
70,0.5256,0.8208,0.8354,50.85,26.55,3.7384,7.6
80,0.5164,0.8207,0.8307,55.55,27.65,4.1204,8.7
90,0.517,0.8221,0.8347,60.7,24.05,3.6372,9.8
100,0.5149,0.8233,0.8337,52.95,27.05,3.7454,10.9
