epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4808,0.8161,0.8197,71.0,36.0,5.1479,0.9
20,0.4614,0.816,0.8198,60.2,32.4,5.7923,1.8
30,0.4546,0.821,0.8265,62.2,37.6,4.5348,2.7
40,0.4451,0.8203,0.8192,54.0,33.4,5.8024,3.5
50,0.4426,0.8192,0.8274,66.0,34.8,4.3941,4.3
60,0.4417,0.8224,0.8295,66.8,32.0,3.7377,5.1
70,0.4382,0.8228,0.8292,55.6,30.4,4.319,5.9
80,0.4357,0.8221,0.8274,66.8,30.2,4.2564,6.8
90,0.4333,0.8239,0.8292,55.8,30.0,4.2325,7.6
100,0.4346,0.8247,0.8298,55.6,27.8,4.2962,8.4
