epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6256,0.8172,0.8387,56.8,32.6,3.5193,1.0
20,0.6055,0.8246,0.8382,53.6,31.2,3.5406,2.0
30,0.5928,0.8238,0.8353,56.0,28.0,3.2459,3.1
40,0.5893,0.8237,0.8396,54.4,27.6,3.1169,4.1
50,0.5839,0.8266,0.8341,47.6,29.2,3.5125,5.1
60,0.5754,0.8245,0.8357,51.8,27.6,3.2459,6.1
70,0.5746,0.8221,0.8342,51.4,28.8,3.3963,7.1
80,0.5735,0.824,0.8319,54.0,28.2,3.3066,8.1
90,0.5742,0.8244,0.8385,45.0,29.2,3.3914,9.1
100,0.5663,0.8247,0.8338,50.4,29.6,3.0797,10.2
