epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5661,0.8169,0.8283,76.6,25.3,4.082,1.1
20,0.5476,0.8203,0.8311,57.9,25.85,4.0973,2.1
30,0.5385,0.8193,0.8275,64.95,27.75,3.8272,3.1
40,0.5309,0.8216,0.8316,57.55,26.8,4.0375,4.1
50,0.531,0.8209,0.834,57.95,25.05,3.5729,5.1
60,0.5244,0.8241,0.8337,58.55,26.55,3.6183,6.2
70,0.5237,0.8207,0.8362,59.25,26.75,3.5132,7.2
80,0.5239,0.8209,0.8323,56.65,26.05,3.751,8.2
90,0.5199,0.8215,0.8313,52.7,26.7,3.8288,9.2
100,0.5162,0.8219,0.8341,61.25,25.25,3.4859,10.2
