epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9079,0.804,0.845,61.2,28.8,4.0021,1.0
20,0.8856,0.8078,0.8491,56.0,26.0,3.4197,2.0
30,0.8685,0.8037,0.85,55.8,25.6,3.725,2.9
40,0.853,0.7998,0.8429,66.6,23.4,4.6329,3.9
50,0.8518,0.8054,0.8477,59.6,23.8,3.3528,4.8
60,0.8432,0.8048,0.8524,54.0,23.6,3.4829,5.8
70,0.8341,0.8058,0.8536,51.0,25.0,3.4454,6.7
80,0.8215,0.8078,0.8539,43.4,27.6,2.9665,7.9
90,0.8235,0.8013,0.8476,60.4,25.2,3.8272,9.1
100,0.8257,0.8029,0.8512,52.0,26.0,3.5578,10.2
