epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4084,0.7316,0.7946,129.2,21.2,10.1808,1.2
20,1.3422,0.7489,0.8187,90.0,24.0,7.943,2.3
30,1.3306,0.7395,0.7929,139.8,20.4,10.2935,3.4
40,1.3124,0.7549,0.8188,100.4,22.8,7.9461,4.5
50,1.3092,0.7615,0.8252,79.8,19.2,7.094,5.7
60,1.2849,0.7417,0.8058,99.8,18.2,8.9701,6.8
70,1.2635,0.7571,0.8204,92.0,21.2,7.6614,7.9
80,1.269,0.7403,0.8008,109.8,21.0,9.5852,9.1
90,1.2523,0.7617,0.8246,84.4,20.0,7.1071,10.2
100,1.2527,0.7661,0.8342,71.4,21.2,6.3449,11.3
