epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9363,0.7838,0.8094,151.2,24.2,7.0236,0.7
20,0.8414,0.8053,0.826,115.6,27.2,5.0366,1.4
30,0.781,0.8013,0.8232,128.0,26.6,5.3092,2.1
40,0.7494,0.7998,0.8205,124.6,27.6,5.22,2.8
50,0.7358,0.8036,0.8185,129.6,28.6,4.9902,3.5
60,0.7149,0.8055,0.8228,110.0,32.4,4.7527,4.2
70,0.7053,0.8098,0.8268,101.6,28.4,4.358,4.9
80,0.6959,0.8027,0.8158,120.2,28.6,5.4806,5.6
90,0.6756,0.8064,0.8203,102.2,29.2,4.4952,6.3
100,0.6758,0.8077,0.8204,101.6,27.8,4.3713,7.0
