epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.709,0.8217,0.8362,61.2,29.2,3.2523,0.9
20,0.6871,0.8215,0.8384,64.6,29.2,3.1657,1.7
30,0.6783,0.8244,0.8403,58.0,26.6,3.0043,2.5
40,0.6705,0.8225,0.836,59.6,30.2,3.1984,3.3
50,0.6634,0.8233,0.8392,63.2,28.0,2.8504,4.1
60,0.6617,0.8211,0.8377,74.6,26.4,2.8926,4.9
70,0.6582,0.8246,0.8405,57.6,28.2,2.9217,5.7
80,0.651,0.8231,0.8355,65.0,28.4,2.9786,6.5
90,0.6565,0.8246,0.8386,62.8,26.4,3.011,7.3
100,0.6469,0.8216,0.8352,69.2,26.0,2.8997,8.2
