epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.772,0.8162,0.8443,62.8,23.6,3.2404,1.2
20,0.7517,0.8163,0.8432,48.4,28.0,3.1024,2.3
30,0.7464,0.8165,0.8432,60.0,26.6,3.1211,3.4
40,0.7317,0.8158,0.8489,42.4,26.2,3.0032,4.4
50,0.7156,0.8156,0.8458,53.2,24.4,3.1492,5.4
60,0.7239,0.8183,0.8475,58.4,24.4,2.8778,6.5
70,0.7217,0.8169,0.8482,44.8,26.6,2.934,7.7
80,0.7088,0.8193,0.8477,48.2,25.4,2.8258,8.9
90,0.7091,0.8197,0.8473,47.8,25.8,2.7812,10.1
100,0.7044,0.8171,0.8498,54.0,25.4,2.9193,11.4
