epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4119,0.8169,0.8322,59.2,29.35,4.4419,6.2
20,0.3983,0.8146,0.8246,65.0,27.95,4.2701,12.4
30,0.3833,0.8122,0.8284,71.6,24.75,4.5222,18.5
40,0.3716,0.8161,0.8247,66.0,24.8,4.2244,24.7
50,0.3648,0.8143,0.8246,58.7,26.95,4.4662,30.8
60,0.3623,0.8154,0.8211,65.95,27.55,4.4553,37.0
70,0.3539,0.8133,0.8224,66.6,27.0,4.4864,43.2
80,0.3484,0.8133,0.8207,63.15,27.5,4.5131,49.3
90,0.3491,0.813,0.8165,69.3,26.85,4.3001,55.6
100,0.3433,0.8114,0.8175,67.85,28.85,4.3729,61.8
