image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_095.png,0.0,0,0.94361,0.9974,0,2
test_095.png,0.21,8,0.94361,0.9974,0,2
test_095.png,0.52,19,0.94361,0.9974,0,2
test_095.png,1.04,37,0.94361,0.9974,0,2
test_095.png,2.08,75,0.94361,0.9974,0,2
test_095.png,5.21,188,0.94361,0.9974,0,2
test_095.png,10.42,375,0.94361,0.9974,0,2
test_096.png,0.0,0,0.8939,0.99522,2,1
test_096.png,0.21,8,0.8939,0.99522,2,1
test_096.png,0.52,19,0.89398,0.99541,1,1
test_096.png,1.04,37,0.89414,0.99636,0,1
test_096.png,2.08,75,0.89414,0.99636,0,1
test_096.png,5.21,188,0.89414,0.99636,0,1
test_096.png,10.42,375,0.89414,0.99636,0,1
test_097.png,0.0,0,0.82919,0.96355,3,8
test_097.png,0.21,8,0.82917,0.96339,2,8
test_097.png,0.52,19,0.82917,0.96339,2,8
test_097.png,1.04,37,0.82928,0.96365,1,8
test_097.png,2.08,75,0.82947,0.9638,0,8
test_097.png,5.21,188,0.82947,0.9638,0,8
test_097.png,10.42,375,0.82947,0.9638,0,8
test_098.png,0.0,0,0.87939,0.95405,15,23
test_098.png,0.21,8,0.87948,0.95487,9,23
test_098.png,0.52,19,0.87952,0.95514,8,23
test_098.png,1.04,37,0.88001,0.95645,4,23
test_098.png,2.08,75,0.8807,0.95931,1,23
test_098.png,5.21,188,0.88113,0.96058,0,23
test_098.png,10.42,375,0.88113,0.96058,0,23
test_099.png,0.0,0,0.78374,0.98861,2,0
test_099.png,0.21,8,0.78375,0.98868,0,0
test_099.png,0.52,19,0.78375,0.98868,0,0
test_099.png,1.04,37,0.78375,0.98868,0,0
test_099.png,2.08,75,0.78375,0.98868,0,0
test_099.png,5.21,188,0.78375,0.98868,0,0
test_099.png,10.42,375,0.78375,0.98868,0,0
test_100.png,0.0,0,0.93797,0.99625,1,3
test_100.png,0.21,8,0.93797,0.99625,1,3
test_100.png,0.52,19,0.93801,0.99634,0,3
test_100.png,1.04,37,0.93801,0.99634,0,3
