epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1132,0.7851,0.8386,73.0,23.6,4.9831,1.3
20,1.0732,0.7858,0.8363,70.2,26.0,5.6917,2.7
30,1.0414,0.789,0.8457,53.4,22.2,4.7152,4.0
40,1.04,0.7877,0.8446,66.0,23.8,4.6774,5.3
50,1.0332,0.7816,0.8369,70.4,21.2,5.6594,6.7
60,1.0152,0.7832,0.8441,65.8,22.6,4.6158,8.0
70,1.0059,0.7895,0.8437,57.4,24.8,4.6289,9.3
80,1.0036,0.7823,0.8378,78.0,26.0,5.4921,10.6
90,1.0084,0.7893,0.8436,64.4,25.0,4.5481,11.9
100,0.9941,0.7855,0.8409,67.2,22.4,4.8906,13.1
