epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6573,0.8227,0.8352,59.0,30.8,3.7544,0.9
20,0.6477,0.8236,0.8389,70.2,30.2,3.1055,1.7
30,0.6311,0.8263,0.8399,70.4,31.0,2.9443,2.6
40,0.6253,0.8222,0.8314,79.0,32.8,3.0258,3.4
50,0.6216,0.8248,0.8366,47.8,29.0,3.5035,4.3
60,0.613,0.8232,0.8355,56.8,28.8,3.1786,5.1
70,0.6177,0.8234,0.8348,58.6,30.0,2.9799,6.0
80,0.6138,0.8249,0.8375,60.4,28.6,3.0387,6.9
90,0.613,0.825,0.8355,70.8,26.4,2.7559,7.7
100,0.6085,0.8227,0.8349,65.0,28.6,3.0258,8.6
