epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.515,0.8129,0.8233,72.95,30.2,4.3528,1.1
20,0.4988,0.8154,0.8239,78.8,30.3,4.0181,2.1
30,0.4823,0.8186,0.8292,76.8,26.5,4.0518,3.1
40,0.4705,0.8163,0.8228,75.9,27.9,4.0136,4.2
50,0.4598,0.8163,0.8244,66.75,29.15,4.2513,5.2
60,0.4626,0.8156,0.8209,76.75,28.65,4.2457,6.3
70,0.4522,0.8156,0.8231,65.85,27.45,4.2405,7.3
80,0.4473,0.8147,0.8213,63.0,26.55,4.3726,8.3
90,0.4453,0.8143,0.8185,69.45,27.8,4.2779,9.4
100,0.4428,0.8141,0.8206,70.15,27.55,4.3871,10.4
