epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4052,0.7592,0.8268,84.8,23.8,7.2297,1.3
20,1.3681,0.757,0.8188,90.0,19.2,7.7057,2.6
30,1.3066,0.7608,0.82,96.2,21.6,7.2071,3.9
40,1.3006,0.7503,0.8164,105.0,19.2,8.0131,5.1
50,1.2862,0.7335,0.7962,118.8,19.0,9.4425,6.4
60,1.2714,0.7445,0.8103,101.8,17.8,8.4151,7.7
70,1.2752,0.7503,0.813,97.6,20.4,8.3336,9.0
80,1.2709,0.7534,0.8127,100.8,23.0,8.0281,10.2
90,1.2565,0.7586,0.8176,102.2,20.2,7.916,11.5
100,1.2435,0.7469,0.8101,102.4,21.2,8.4825,12.8
