epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6205,0.8231,0.8415,64.2,29.6,3.2,1.3
20,0.6068,0.8206,0.8356,53.0,31.2,3.4427,2.5
30,0.6,0.8225,0.8357,53.6,26.2,3.4971,3.7
40,0.5898,0.8219,0.8385,51.4,26.0,3.5643,4.9
50,0.578,0.8225,0.8384,51.8,25.2,3.0677,6.1
60,0.5833,0.8257,0.8399,53.0,26.2,2.6833,7.3
70,0.5822,0.8222,0.8398,56.0,26.2,3.0387,8.5
80,0.5713,0.8257,0.8359,49.0,28.6,3.2454,9.8
90,0.5722,0.8251,0.8369,44.0,27.2,3.1512,11.0
100,0.5682,0.8268,0.8411,53.2,25.2,2.7416,12.2
