epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.693,0.8214,0.8457,63.6,23.8,2.9903,1.1
20,0.6766,0.8214,0.8401,47.4,31.4,3.5741,2.2
30,0.6708,0.8229,0.8444,54.4,28.8,2.8504,3.2
40,0.6575,0.8212,0.8457,44.2,27.2,3.1786,4.3
50,0.6426,0.8213,0.8449,54.0,26.4,2.8018,5.3
60,0.6507,0.8238,0.8449,60.0,28.6,2.7469,6.5
70,0.6492,0.8196,0.8449,54.0,26.8,2.8258,7.7
80,0.6364,0.8234,0.8411,56.2,26.6,2.743,8.9
90,0.6362,0.8228,0.8432,53.2,25.6,2.7073,10.2
100,0.634,0.8239,0.8468,49.8,26.0,2.5889,11.4
