epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9091,0.8002,0.8407,73.0,24.6,3.9633,1.2
20,0.8775,0.8104,0.8485,51.0,26.6,3.3736,2.4
30,0.8541,0.806,0.8479,57.0,24.2,3.71,3.6
40,0.8527,0.8039,0.8483,47.4,24.6,3.6926,4.8
50,0.8475,0.8048,0.8466,54.8,27.2,3.8137,5.9
60,0.8327,0.8062,0.8504,56.8,24.8,3.3495,7.1
70,0.8283,0.8069,0.8485,52.2,27.0,3.5678,8.3
80,0.8277,0.8027,0.8437,56.6,23.8,4.0752,9.6
90,0.8296,0.8067,0.8497,54.6,25.8,3.4129,10.8
100,0.8191,0.8031,0.846,56.0,24.6,4.0079,12.1
