epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.427,0.8152,0.8255,79.4,28.2,4.278,4.5
20,0.4098,0.8139,0.8187,85.3,27.6,4.3093,9.0
30,0.3979,0.8177,0.8268,73.65,26.6,4.1603,13.5
40,0.3874,0.8152,0.8216,82.25,27.6,4.0338,18.0
50,0.3768,0.8147,0.821,80.95,28.5,4.2114,22.5
60,0.3767,0.8141,0.8158,87.1,29.85,4.3167,27.1
70,0.3692,0.8119,0.8171,77.9,29.75,4.3406,31.6
80,0.3643,0.8114,0.8149,79.05,29.2,4.371,36.1
90,0.3609,0.8106,0.8121,85.7,28.85,4.2035,40.6
100,0.3579,0.8106,0.8129,92.35,29.5,4.2926,45.1
