epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4128,0.7229,0.7513,213.2,16.2,11.9491,0.9
20,1.3506,0.7555,0.7977,145.8,23.6,8.8567,1.8
30,1.335,0.7591,0.7868,182.2,20.2,9.5889,2.7
40,1.3193,0.7582,0.7944,159.6,21.8,8.6191,3.6
50,1.3159,0.7667,0.8019,140.4,20.4,8.2612,4.5
60,1.2921,0.7427,0.7707,183.6,18.0,10.6812,5.4
70,1.2708,0.7641,0.7998,151.4,23.0,8.3564,6.2
80,1.2746,0.7509,0.7812,177.2,24.8,9.8859,7.1
90,1.2605,0.7679,0.8052,139.8,19.6,8.0547,8.0
100,1.2615,0.7751,0.8169,109.2,21.0,6.9114,8.9
