epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6289,0.8212,0.8348,98.0,30.8,2.9786,0.8
20,0.5812,0.819,0.827,101.2,31.4,3.6564,1.5
30,0.5559,0.8138,0.8263,93.6,28.6,3.6726,2.1
40,0.53,0.8146,0.8211,93.0,30.0,3.4008,2.8
50,0.5224,0.8133,0.8187,108.6,30.2,3.8564,3.5
60,0.5078,0.814,0.8221,92.6,24.4,3.7683,4.2
70,0.4985,0.8123,0.8154,107.6,27.8,4.119,4.9
80,0.4871,0.8127,0.8157,84.6,29.2,4.1215,5.6
90,0.4927,0.8105,0.8119,110.8,32.0,4.0868,6.3
100,0.4761,0.8111,0.8101,81.8,28.6,4.073,7.0
