epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5704,0.8227,0.8332,88.6,34.4,3.0944,0.8
20,0.5346,0.8199,0.8254,119.4,29.4,3.3439,1.6
30,0.5093,0.816,0.8276,88.0,34.4,3.3446,2.3
40,0.4884,0.8146,0.8204,97.0,34.6,3.5103,3.1
50,0.4836,0.8138,0.82,109.4,28.2,3.8306,3.8
60,0.4691,0.8147,0.8203,107.6,29.0,3.4804,4.6
70,0.4606,0.8121,0.8173,89.4,36.4,3.7568,5.3
80,0.4522,0.8113,0.8169,78.8,34.6,3.9929,6.1
90,0.4549,0.8108,0.8141,102.0,33.0,3.6105,6.9
100,0.4402,0.8092,0.8119,101.6,33.8,3.8367,7.6
