epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6338,0.8203,0.8363,78.2,30.4,3.4142,0.8
20,0.5893,0.8193,0.829,103.6,31.6,3.4008,1.6
30,0.5541,0.8179,0.8274,96.0,29.6,3.3456,2.4
40,0.5341,0.8111,0.8181,102.6,34.6,3.586,3.2
50,0.5208,0.8148,0.8235,87.4,30.6,3.4163,4.0
60,0.5081,0.8094,0.8184,90.8,33.4,3.6965,4.8
70,0.5048,0.8114,0.8176,99.0,30.6,3.7419,5.6
80,0.494,0.8085,0.8177,97.2,31.4,3.7663,6.4
90,0.4849,0.8103,0.8155,96.2,29.8,3.7043,7.2
100,0.4819,0.8096,0.814,106.8,33.6,3.8726,8.0
