epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9069,0.81,0.8487,44.8,29.2,3.4713,1.0
20,0.874,0.8032,0.8444,56.2,25.2,3.9114,2.1
30,0.8586,0.8081,0.849,47.4,24.4,3.4325,3.1
40,0.8492,0.8122,0.8578,42.2,27.6,2.9366,4.1
50,0.8445,0.8058,0.8518,56.6,26.2,3.5331,5.1
60,0.8369,0.8049,0.8516,53.4,25.4,3.0657,6.1
70,0.8326,0.8043,0.8497,58.0,26.0,3.5439,7.0
80,0.8298,0.806,0.8546,53.8,25.6,2.9103,8.0
90,0.8264,0.8041,0.852,49.8,23.8,3.2079,9.0
100,0.8225,0.8027,0.8492,57.4,24.4,3.6397,9.9
