epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.778,0.8178,0.847,51.4,25.6,3.2129,1.1
20,0.7529,0.8158,0.8466,50.2,26.0,3.1657,2.3
30,0.7421,0.8202,0.8469,46.0,25.2,2.8601,3.4
40,0.7301,0.8187,0.8486,40.2,26.8,2.9086,4.5
50,0.7236,0.8169,0.847,46.6,26.6,3.0375,5.7
60,0.7226,0.813,0.8498,43.6,23.0,3.1762,6.8
70,0.7183,0.8197,0.85,42.2,27.2,2.9689,8.0
80,0.7094,0.8164,0.8455,53.0,25.6,3.011,9.1
90,0.7149,0.8166,0.8498,45.8,24.2,3.0849,10.2
100,0.7048,0.8146,0.8465,49.6,24.8,3.206,11.3
