epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5231,0.8161,0.8274,79.5,28.4,4.1012,0.9
20,0.4983,0.8173,0.8255,81.05,28.4,4.1193,1.7
30,0.4839,0.8181,0.8274,65.6,29.5,4.1609,2.5
40,0.4735,0.8161,0.8212,72.6,29.75,4.2685,3.4
50,0.4632,0.8162,0.8228,66.3,29.45,4.3947,4.2
60,0.4608,0.815,0.8209,66.8,27.95,4.5198,5.0
70,0.4537,0.8138,0.8206,70.0,29.0,4.1624,5.8
80,0.4498,0.8119,0.8155,70.0,28.7,4.6107,6.7
90,0.4431,0.8129,0.8205,68.0,26.0,4.5063,7.5
100,0.4422,0.8128,0.8163,82.05,28.2,4.3261,8.3
