epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7836,0.8174,0.8384,83.4,26.4,3.2728,0.8
20,0.7655,0.8183,0.8375,67.0,29.2,3.011,1.6
30,0.76,0.8166,0.8365,75.4,29.0,3.2747,2.4
40,0.7458,0.8182,0.8414,61.0,27.4,2.9786,3.3
50,0.7304,0.8188,0.8416,65.0,25.8,2.9989,4.2
60,0.7393,0.8201,0.8396,72.6,28.8,3.1121,5.0
70,0.7374,0.8196,0.8407,61.6,28.2,3.134,5.9
80,0.723,0.8207,0.8408,59.2,31.0,2.8997,6.7
90,0.724,0.8199,0.8407,64.8,29.4,2.9989,7.6
100,0.7195,0.82,0.8399,66.4,25.4,3.0332,8.5
