epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6624,0.8213,0.8347,85.2,28.8,3.1593,0.9
20,0.6378,0.8205,0.8346,71.2,26.4,3.0583,1.7
30,0.6303,0.8235,0.8342,77.2,29.0,2.9406,2.6
40,0.6235,0.8254,0.8354,68.6,31.2,3.0129,3.5
50,0.6254,0.8275,0.8389,62.0,30.2,2.9786,4.3
60,0.6135,0.8246,0.8372,69.0,28.8,2.6944,5.2
70,0.6076,0.8259,0.8368,58.2,29.0,2.9799,6.1
80,0.6114,0.8226,0.8329,68.4,28.2,2.8223,6.9
90,0.6045,0.8247,0.8366,68.6,26.0,2.6628,7.8
100,0.6071,0.8267,0.8393,59.8,25.4,2.8504,8.7
