epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.402,0.7593,0.834,55.6,21.0,5.8228,1.0
20,1.3796,0.7412,0.802,131.4,18.2,9.4362,2.1
30,1.3192,0.7543,0.8188,94.4,16.2,7.7077,3.1
40,1.3077,0.7439,0.8051,107.0,20.8,9.0211,4.1
50,1.2893,0.7707,0.8401,55.6,22.6,5.1701,5.1
60,1.266,0.7505,0.8143,92.6,22.2,8.071,6.1
70,1.2781,0.7585,0.8247,79.6,18.6,7.2878,7.1
80,1.2649,0.756,0.8209,87.0,20.4,7.4882,8.1
90,1.2629,0.7494,0.8127,89.6,18.8,8.3366,9.1
100,1.2543,0.7601,0.8262,79.4,21.0,6.9114,10.1
