epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6244,0.8234,0.832,43.8,31.6,4.4885,1.1
20,0.6021,0.8252,0.835,58.6,29.4,3.1567,2.2
30,0.5935,0.8239,0.832,58.2,31.8,3.3839,3.2
40,0.5876,0.8264,0.8362,42.8,28.0,3.8226,4.3
50,0.5838,0.826,0.8366,54.4,29.2,3.3839,5.3
60,0.5777,0.8226,0.8417,43.2,26.0,3.1567,6.4
70,0.5762,0.8245,0.8403,45.8,27.6,3.3295,7.5
80,0.5722,0.8254,0.8375,42.0,27.4,3.5565,8.5
90,0.5707,0.8234,0.8392,42.4,27.0,3.3839,9.6
100,0.5695,0.8254,0.8374,49.6,27.0,2.9715,10.7
