epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5222,0.8128,0.8217,67.7,30.6,4.7033,1.0
20,0.4963,0.818,0.8251,84.45,28.55,4.0954,1.9
30,0.4828,0.818,0.8274,64.0,29.3,4.0233,2.8
40,0.4748,0.8178,0.8243,70.5,29.45,4.2321,3.7
50,0.4641,0.8175,0.8248,66.35,30.2,4.1933,4.7
60,0.462,0.8159,0.8226,77.6,28.85,4.1514,5.6
70,0.4541,0.8151,0.8215,72.3,29.85,4.2988,6.5
80,0.4502,0.8128,0.8182,72.35,29.6,4.3437,7.4
90,0.4434,0.8136,0.8211,66.1,28.95,4.5364,8.4
100,0.4431,0.8141,0.8185,82.9,30.65,4.2905,9.3
