epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4741,0.8226,0.8307,70.0,32.4,3.7692,0.9
20,0.4678,0.8231,0.836,68.8,28.8,3.6541,1.7
30,0.4566,0.8233,0.831,79.0,30.6,3.1398,2.6
40,0.4533,0.8215,0.8288,79.6,32.0,3.3657,3.4
50,0.4461,0.8231,0.8308,53.6,30.0,3.6588,4.3
60,0.4419,0.8244,0.8338,69.0,32.4,3.2525,5.2
70,0.4465,0.8243,0.8316,72.2,30.0,3.1121,6.0
80,0.4416,0.8249,0.834,59.4,31.0,3.4525,6.9
90,0.4405,0.8266,0.834,67.0,29.2,3.1512,7.7
100,0.4391,0.8244,0.835,66.0,31.8,3.2409,8.6
