epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1145,0.7775,0.8366,74.4,20.8,5.8305,1.3
20,1.0645,0.7742,0.8378,61.4,22.4,5.7961,2.5
30,1.0547,0.7804,0.8294,85.6,18.4,6.195,3.6
40,1.0426,0.7904,0.8486,52.6,22.2,4.2504,4.8
50,1.0407,0.7917,0.8449,59.8,22.0,4.2974,6.0
60,1.0214,0.7777,0.834,79.2,21.8,5.7791,7.1
70,1.0069,0.7862,0.8411,72.2,21.8,4.8976,8.3
80,1.0133,0.7812,0.8349,68.6,23.0,5.7633,9.5
90,0.9994,0.7904,0.8464,53.4,21.8,4.4747,10.6
100,1.0035,0.7878,0.8445,55.4,24.0,4.5974,11.8
