epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6963,0.8137,0.8273,121.0,30.0,4.0877,0.7
20,0.6376,0.819,0.8324,86.6,31.6,3.4137,1.4
30,0.5988,0.8091,0.8193,119.6,32.0,4.0155,2.0
40,0.5747,0.8132,0.8269,107.8,27.4,3.8119,2.7
50,0.5601,0.8136,0.822,83.6,31.2,3.4163,3.4
60,0.5496,0.8121,0.8234,101.4,25.8,3.6204,4.1
70,0.54,0.8104,0.8202,99.8,32.2,3.6747,4.7
80,0.5324,0.8093,0.8164,124.2,30.2,4.1613,5.4
90,0.526,0.8105,0.8182,89.2,32.6,3.7269,6.0
100,0.5209,0.8115,0.8183,99.6,30.0,3.648,6.7
