epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9196,0.8068,0.8343,91.4,27.6,4.4142,0.7
20,0.8994,0.8078,0.8341,90.8,24.8,4.3295,1.4
30,0.8815,0.8117,0.8374,73.4,26.4,3.6467,2.1
40,0.8693,0.805,0.8263,103.6,25.4,5.3523,2.8
50,0.8676,0.8078,0.8335,86.8,24.6,4.3741,3.6
60,0.859,0.8146,0.842,78.0,23.8,3.3657,4.3
70,0.8489,0.8154,0.8431,74.0,25.2,3.5517,5.1
80,0.8372,0.8164,0.8441,63.4,27.2,2.9691,5.8
90,0.8403,0.8122,0.8377,78.4,24.6,3.8325,6.6
100,0.8413,0.8114,0.839,76.6,25.2,3.9066,7.3
